Q_val;R_val;S_val;RR_l_0/RR_l_1;signal_std;seq_size;label
-0.9674;0.9199;0.04;-0.0855;-0.1923;0.4977;0.0
-0.8677;0.2513;-0.4439;-0.1551;-0.5002;1.3872;0.0
-0.8285;1.0754;-0.0903;-0.1978;-0.2375;1.3064;0.0
-1.0048;0.8401;-0.1288;-0.2431;-0.2601;0.8751;0.0
-0.9706;-0.2757;0.1529;0.7445;-0.8124;0.4438;0.0
-0.3526;0.0362;-0.335;-0.162;-0.0616;-0.904;0.0
-1.0282;-0.2657;-0.7886;-0.2143;-0.1159;-0.7693;0.0
-1.481;0.997;-0.3532;-0.0674;-0.1697;0.6864;0.0
-1.0225;0.4807;-0.2608;-0.2601;-0.3756;1.3603;0.0
-0.6489;1.7128;-1.2874;-0.1789;1.2654;-1.3353;0.0
-0.8133;0.6168;-0.1519;0.064;-0.3615;1.0368;0.0
-0.9458;0.9516;-0.0328;-0.4265;-0.177;1.1716;0.0
-0.7248;0.8118;-0.0583;-0.0671;-0.3939;0.902;0.0
-0.7007;-0.3596;0.2096;-0.2597;-0.9389;0.5516;0.0
-0.0218;0.2031;0.0293;-0.1866;-0.1948;-0.0954;0.0
0.3277;0.8459;0.3599;-0.2097;-0.0151;0.3629;0.0
-2.0494;0.0658;-1.455;-0.3043;-0.4165;1.3333;0.0
-0.0899;0.1558;-0.0853;-0.0836;-0.2479;-0.2301;0.0
-0.1255;-0.1017;-0.1288;-0.1862;-0.3328;0.0125;0.0
-0.6622;1.3451;-1.6463;-0.2128;1.1316;-1.6858;0.0
-0.7025;0.778;-0.2636;-0.1097;-0.3084;1.0368;0.0
-0.2263;0.0962;-0.1094;-0.1909;-0.1966;-0.338;0.0
-0.3717;0.9607;1.294;-0.1097;0.2915;0.3899;0.0
-1.4522;0.7293;-0.5307;-0.1528;-0.2565;0.9559;0.0
-1.1247;0.2273;-0.2459;0.0517;-0.3744;-0.8232;0.0
-0.425;0.0291;-0.2485;-0.1359;-0.2974;-0.2032;0.0
-1.0905;-0.1849;0.1085;0.0675;-0.824;0.2281;0.0
-0.3519;1.2075;-0.9838;-0.1809;0.878;-1.4701;0.0
0.3298;-0.5515;0.7416;-0.2285;-0.959;-0.311;0.0
-0.5258;0.9728;0.1006;-0.1097;-0.2051;1.0368;0.0
-1.2399;-0.0567;-0.096;-0.3781;-0.6359;0.8751;0.0
0.9882;2.2011;0.0509;0.2063;1.0876;-1.2814;0.0
-0.7957;0.3695;-0.5672;-0.0263;-0.4275;1.2255;0.0
-0.3602;0.7229;0.6287;-0.0071;-0.3304;1.6298;0.0
0.3579;1.3365;0.2798;1.9452;0.3154;0.4438;0.0
-1.102;1.042;-0.2959;0.0475;-0.199;0.8481;0.0
-0.8785;1.2068;-0.0145;0.0229;-0.1208;0.902;0.0
-0.8663;1.5418;-2.2134;-1.7575;1.5714;-1.6049;0.0
-1.2356;0.7569;-0.1715;-0.3185;-0.1795;1.3333;0.0
-1.3515;1.0069;-0.3021;-0.1097;-0.1233;0.929;0.0
0.1027;1.5625;-0.0002;-0.1097;0.6367;0.8481;0.0
-0.3551;0.0673;-0.2645;1.6499;-0.1935;-0.2301;0.0
-0.3199;0.0936;-0.308;-0.1378;-0.0549;-0.5267;0.0
-0.4674;0.8526;0.0248;0.1448;-0.3664;0.9829;0.0
-0.0366;0.1193;-0.4136;0.0371;-0.1526;-0.4458;0.0
-1.0088;-0.2535;-0.0974;-0.1766;-0.7666;0.1742;0.0
-1.1683;0.8117;-0.1959;-0.0448;-0.2491;1.4681;0.0
-0.417;-0.0942;-0.7585;-0.1916;0.2176;-0.2571;0.0
-0.9454;0.5882;-0.2763;-0.2408;-0.3463;1.5759;0.0
0.4961;1.4212;1.8088;0.1217;0.3154;0.0394;0.0
-1.0617;-0.3017;-0.3001;-0.1786;-0.7544;0.4977;0.0
0.0059;0.9327;0.0874;1.8125;0.5597;-0.5267;0.0
-0.6003;-0.1402;-0.4409;-0.2205;-0.0909;-0.338;0.0
-0.1388;0.5318;0.1835;-0.3662;-0.3102;-0.4458;0.0
-0.9325;1.0225;-0.0493;-0.2608;-0.2668;1.3603;0.0
-1.0664;1.0623;-0.0086;-0.1332;-0.1025;0.6594;0.0
-1.2806;-0.6674;-0.1176;-0.1097;-0.9829;0.2551;0.0
-1.1344;1.2639;0.0504;-0.0382;0.0093;0.4168;0.0
-0.4408;-0.1455;-0.3355;-0.0836;-0.2785;0.0394;0.0
-0.6643;-0.1552;0.2231;0.0137;-0.832;0.3629;0.0
-0.0733;0.5851;0.4992;-0.3435;-0.4575;-0.2032;0.0
0.3507;1.9045;0.2787;0.0879;0.7601;0.5246;0.0
-0.9487;0.4938;-0.6189;-0.3335;-0.3603;1.0907;0.0
-0.7626;1.1527;-0.0982;-0.0202;-0.2461;1.0907;0.0
0.0275;1.624;0.0369;-0.1332;0.8102;0.0394;0.0
-0.809;0.9314;0.0917;-0.0651;-0.2143;0.6325;0.0
-1.052;-0.3759;-0.8798;-0.3135;-0.0206;-0.7962;0.0
0.1801;0.1171;0.0324;-0.1097;-0.1599;-1.1197;0.0
-1.2849;2.3518;-1.8244;-0.0048;3.5356;0.9829;0.0
-0.7946;-0.4212;0.0127;-0.1812;-0.9303;0.6594;0.0
-0.7032;1.007;0.1596;-0.0444;-0.2785;1.0098;0.0
-0.4912;0.1142;-0.3378;0.0256;-0.155;-0.0954;0.0
-0.2914;1.5977;-0.2487;-0.3235;0.6294;1.522;0.0
-0.6719;0.5132;-0.4664;-0.152;-0.4043;0.9829;0.0
-0.0585;-0.2067;0.2762;0.3578;-0.8509;0.1472;0.0
-1.0282;-0.0322;0.3554;-0.1578;-0.78;0.6055;0.0
-0.1795;1.3706;-0.1072;-0.0363;0.5713;0.6594;0.0
-0.9156;0.1355;0.0726;-1.3338;-0.5668;0.5516;0.0
-1.3381;-0.5952;-0.1474;-0.2035;-0.8491;0.6325;0.0
0.0887;0.837;0.0237;2.2205;0.3422;0.4168;0.0
-0.0528;0.0637;0.0431;-0.4111;-0.3823;-0.0684;0.0
-0.5351;0.0106;0.4191;0.1598;-0.8026;0.7672;0.0
-0.5718;0.9838;0.3054;-0.134;-0.2247;0.7672;0.0
0.1157;1.7573;0.0456;0.0098;0.4687;1.6568;0.0
-1.4026;-0.5212;-0.3097;0.0125;-0.6707;0.4977;0.0
-1.102;0.3731;-0.406;0.234;-0.3652;1.0907;0.0
-0.6661;1.4439;-1.491;0.0314;1.2171;-1.9014;0.0
-1.0506;-0.3278;-0.0659;-0.0367;-0.7525;0.2551;0.0
-0.7709;1.3615;-1.582;-0.1097;0.9556;-1.4701;0.0
0.1592;1.5363;0.0299;0.0183;0.6019;0.0125;0.0
-0.4314;-0.0764;-0.3507;-0.1651;-0.3793;-0.2301;0.0
-0.759;1.7077;-0.9947;-0.1447;1.1957;-1.4162;0.0
0.2345;1.1095;0.2304;1.1148;0.3031;1.1446;0.0
-0.051;0.159;0.0815;0.0229;-0.2919;0.1472;0.0
-0.9005;-0.2899;0.1209;-0.2012;-0.8613;0.7942;0.0
-0.5722;-0.0728;0.4104;-0.0636;-0.8362;0.4977;0.0
-1.1283;0.1653;-0.2614;-0.1697;-0.488;0.7942;0.0
-0.2961;0.1875;-0.6102;-0.1997;-0.0768;-0.7693;0.0
-0.781;-0.0225;0.1079;-0.1343;-0.6383;0.6055;0.0
-0.6103;-0.3777;0.1944;-0.0117;-0.9554;0.3359;0.0
-1.0538;-0.1466;0.215;-0.1563;-0.7849;0.6325;0.0
-2.3993;0.8671;-2.6706;-0.144;1.0344;-1.3353;0.0
-1.2626;-0.2925;0.1217;0.7092;-0.7287;0.4707;0.0
0.9511;-0.8808;0.5172;-0.3373;-1.0372;0.0125;1.0
0.8204;-0.586;0.3425;-0.0582;-0.8362;-0.1493;1.0
-0.0621;-1.0349;-0.3145;-0.0836;-1.0372;4.1637;1.0
0.1581;0.8432;0.1091;0.026;-0.0341;1.0907;1.0
-0.7781;-0.9431;0.0403;-1.3365;-0.6945;0.0394;1.0
-0.0078;-1.4345;-0.2153;0.0564;-1.0525;-0.311;1.0
-0.2756;-1.5859;-0.683;-2.4757;-1.2321;4.1368;1.0
-0.2086;-0.9964;-0.5032;-2.4122;-0.8478;-0.2032;1.0
-0.1136;-1.1947;-0.6521;-2.5864;-0.8808;0.1203;1.0
-0.1586;-1.2962;-0.3765;-2.3746;-1.1154;3.8672;1.0
0.3428;-0.9547;-0.1712;-0.1097;-0.9285;-0.2032;1.0
0.0106;-0.8672;-0.472;-0.1097;-0.832;-0.1493;1.0
0.585;-1.614;0.418;-2.4249;-1.2614;-0.2301;1.0
-1.6617;0.9174;-0.779;0.3735;0.4308;1.1446;1.0
-0.4638;1.9343;-0.7577;-0.1797;1.156;-1.524;1.0
-0.0082;-0.4885;0.6559;0.3616;-0.8142;0.1472;1.0
0.5163;-0.3775;0.1753;0.8591;-0.7171;-0.6614;1.0
0.5487;-1.1267;0.2245;-2.4976;-1.0262;-0.0145;1.0
0.12;-1.0257;-0.3221;-0.322;-0.8662;0.0394;1.0
0.8186;-0.6148;0.327;-0.1351;-0.9034;-0.0145;1.0
0.2679;-0.8594;-0.2201;-2.7648;-0.8607;0.0394;1.0
0.5433;-0.5674;0.0299;0.0471;-0.8155;0.0125;1.0
1.1494;1.0047;1.5892;0.367;-0.2045;-1.0388;1.0
0.0973;-1.2697;-0.2302;-2.3534;-1.1362;4.1098;1.0
-0.2241;-1.2916;-0.4821;-2.4788;-0.9254;-0.0145;1.0
0.6059;-0.9019;-0.0929;-0.0005;-0.9181;-0.1493;1.0
0.2503;-1.2977;-0.0901;-2.5264;-1.0739;-0.1762;1.0
-0.101;-1.6193;0.4863;-0.4657;-1.2156;-0.5267;1.0
0.5382;-0.7827;0.1383;-0.0832;-0.8588;-0.2571;1.0
1.1815;-0.6161;0.1498;-0.4473;-0.8454;-0.0684;1.0
0.1279;-1.0888;-0.1931;-0.0332;-0.9444;0.0394;1.0
0.3162;-0.9589;-0.2527;-0.0836;-0.926;0.0933;1.0
0.4655;-1.1072;-0.1108;-0.1351;-0.937;0.1203;1.0
0.1423;-0.939;-0.1743;-0.8817;-0.8876;-0.2032;1.0
-0.0787;-1.3439;-0.3976;-2.3761;-0.948;0.0933;1.0
-0.0891;-1.4531;-0.2729;-0.4235;-1.0568;0.0394;1.0
-0.4916;-1.5137;-0.6257;-2.4492;-0.9755;-0.0145;1.0
0.2078;-0.7728;-0.2049;0.0771;-0.8723;-0.1762;1.0
0.1646;-0.7567;-0.0572;-2.3469;-0.9114;0.1742;1.0
0.4789;-1.3134;-0.0086;-0.3785;-1.069;-0.0954;1.0
-0.2673;-1.1548;-0.615;1.069;-0.9053;0.0394;1.0
0.2413;-1.1342;-0.1608;-2.5268;-1.036;3.1663;1.0
0.7614;-0.7018;0.1956;-0.1363;-0.8961;-0.2571;1.0
0.165;-0.9244;-0.5908;-0.2116;-1.0342;4.2446;1.0
-0.1039;-1.0941;-0.4569;-0.0309;-0.9016;0.0394;1.0
0.729;-1.0798;0.0506;-2.4922;-0.9633;-0.0414;1.0
0.1567;-0.5405;0.4009;-0.3662;-0.7666;0.2281;1.0
-0.1277;-0.896;0.8163;3.0663;-1.1411;-0.0145;1.0
0.4659;-1.5019;0.2781;-0.3827;-1.2028;-0.1223;1.0
0.3266;-1.4359;0.1666;-0.237;-1.2517;3.9211;1.0
0.7996;-0.6832;0.3318;-0.0844;-0.8649;0.1472;1.0
0.1441;-0.856;-0.2942;-0.2389;-0.8356;-0.1223;1.0
0.0826;-0.7134;-0.4448;2.9109;-0.7299;0.1472;1.0
0.0444;-1.2243;-0.2544;-0.2158;-0.9682;-0.338;1.0
0.2309;-0.9193;-0.2487;-0.2339;-0.8949;-0.2571;1.0
-0.9116;-1.3133;0.3017;-1.0336;-0.8136;0.5785;1.0
0.6646;-1.5468;0.5115;-0.4473;-1.3018;3.975;1.0
0.314;-1.3932;0.0066;-2.4849;-1.1069;-0.338;1.0
-0.1107;-1.3373;-0.4277;-0.2431;-0.9768;-0.0145;1.0
0.4094;-0.5411;0.8146;-0.2897;-0.7024;-2.0362;1.0
0.2971;-0.7192;0.9921;-2.3404;-0.8307;-0.2032;1.0
-0.2734;-1.2097;-0.6793;-0.0567;-0.8485;-0.1223;1.0
0.2118;-0.9405;-0.3521;-0.0036;-1.003;3.382;1.0
0.1355;-0.9642;-0.2128;-0.1355;-0.8876;-0.0145;1.0
-0.0211;-1.1487;-0.5701;-0.0548;-0.9627;-0.1493;1.0
0.2704;-1.5169;-0.0325;-0.0836;-1.1246;-0.2032;1.0
-0.195;-1.257;-0.7554;-0.1885;-0.8851;0.0125;1.0
-0.0089;-1.0089;-0.4953;-0.0828;-0.8234;0.0394;1.0
-0.0596;-0.957;-0.4903;-0.162;-0.8252;-0.0145;1.0
0.0898;-1.05;-0.2976;-0.9175;-0.9157;0.0394;1.0
0.0926;-1.1671;-0.2111;-0.1597;-0.9859;-0.0414;1.0
-0.3155;-0.1422;0.1141;0.0375;-0.4452;1.4411;1.0
0.2154;-1.1734;-0.1069;-0.2101;-1.0268;-0.2301;1.0
0.2222;-0.8044;-0.4083;-0.3135;-0.8271;0.2281;1.0
0.5854;-1.0166;0.0369;0.0248;-0.9963;-0.0414;1.0
-0.0654;-0.8999;-0.5088;-0.0582;-0.8112;0.0933;1.0
0.3057;-0.9131;-0.1412;-0.1097;-0.8833;0.0664;1.0
-0.0459;-1.188;0.6405;0.0267;-1.1509;-0.5806;1.0
0.1877;-0.7818;-0.1538;-0.1878;-0.8381;-0.0414;1.0
0.6477;-0.6366;0.0321;0.1306;-0.8619;-0.0414;1.0
0.1142;-1.052;-0.3619;-0.1616;-0.9108;-0.0684;1.0
0.1535;-0.6488;0.932;-0.1551;-0.6927;-2.4945;1.0
0.1459;0.3865;0.3894;-0.1374;-0.4642;-0.7154;1.0
-0.1251;-1.2564;-0.6804;-0.0567;-1.0213;2.5464;1.0
-0.1334;-1.4532;-0.29;0.0194;-0.9267;-0.0414;1.0
-0.0974;-0.8174;-0.6403;0.0883;-0.7367;-0.0414;1.0
0.0091;1.0226;0.197;0.8103;0.6508;-1.4701;1.0
0.2888;-0.9584;0.0265;-0.4131;-0.8747;-0.2301;1.0
0.2492;-0.965;2.6862;-0.1097;-0.221;-1.6858;1.0
-1.2622;0.4665;-1.4809;0.0913;-0.2418;1.3872;1.0
0.4565;-0.7522;-0.2507;-0.0836;-0.8552;0.0664;1.0
0.1279;-1.3695;-0.2257;-0.3935;-1.1008;-0.2301;1.0
-0.0344;-0.7787;-0.5594;-0.0574;-0.7849;-0.2032;1.0
-0.0585;-1.1091;-0.4246;-0.0582;-0.8216;0.0394;1.0
-1.3309;-0.5155;-0.2215;-0.1809;-0.8649;0.4707;1.0
-0.2061;-1.1541;-0.3558;-0.1097;-0.9016;0.0664;1.0
-0.1154;-0.6182;0.8;-0.0847;-0.8992;-1.4432;1.0
0.4846;-0.9001;0.1981;-0.1613;-0.8979;-0.1762;1.0
0.2553;-0.9811;-0.1659;-0.2143;-0.9645;-0.1762;1.0
1.1116;-0.1782;0.2593;-0.2174;-0.7849;-0.2032;1.0
-0.1554;-1.2191;-0.308;-0.1605;-0.8998;0.1742;1.0
0.3403;-1.0582;-0.1103;-2.453;-1.1038;3.3281;1.0
0.1196;-1.1447;-0.2816;-0.1862;-0.9407;0.0664;1.0
-0.0794;-1.1812;-0.4268;-0.2881;-0.9114;0.2012;1.0
0.8813;-0.6838;0.3481;-1.0847;-0.9224;0.0933;1.0
-1.0999;-1.1886;-0.328;-0.2835;-0.6933;0.5516;1.0
0.4684;-0.7272;-0.0516;-2.3469;-0.8411;0.0664;1.0
0.0671;-0.9918;-0.1499;-0.1355;-0.9566;-0.2301;1.0
-0.0373;0.6581;0.2596;-1.2785;0.261;-1.9284;1.0
-0.2212;-0.8195;-0.3493;0.0248;-0.6756;-0.0684;1.0
0.598;-0.6182;-0.153;-0.0317;-0.7929;-0.0684;1.0
0.1596;-0.735;-0.3603;0.0237;-0.8197;-0.1493;1.0
-0.0765;-0.9496;-0.5049;-0.1097;-0.7049;-0.0414;1.0
-0.908;0.1962;0.0487;-0.1382;-0.1404;-1.551;1.0
0.5379;-0.4137;0.4652;0.3597;-0.8668;0.6325;1.0
0.8802;-0.3591;0.0863;-0.0317;-0.7837;-0.0954;1.0
-0.3469;-1.0882;-0.622;-0.1605;-0.8552;0.0125;1.0
-0.497;-0.7077;0.0122;0.3485;-0.675;0.282;1.0
0.0214;-1.0675;-0.6509;-0.1897;-0.8558;-0.0684;1.0
-0.394;-0.2711;0.393;-1.578;-0.6951;-0.7962;1.0
-0.0931;-1.4111;0.3602;1.8283;-1.1802;-1.0927;1.0
0.1203;0.1515;0.7472;-0.4757;-0.0726;-2.3597;1.0
-1.2636;0.9689;-0.533;0.3997;0.4021;0.902;1.0
-0.8886;-0.9407;-0.2555;-0.603;-0.598;-1.551;1.0
-0.0161;-0.4179;0.8744;-0.0617;-0.912;-0.0684;1.0
0.3046;0.5381;1.0508;0.0575;-0.2626;-1.4701;1.0
-0.1626;-1.5205;-0.0373;-0.3577;-0.9804;-0.1493;1.0
-0.146;-0.3673;0.0071;1.5092;-0.6578;-0.6884;1.0
0.2611;-1.0224;-0.3777;-0.0571;-0.9077;0.0125;1.0
-0.2968;0.6229;0.5483;-1.957;0.3178;-2.1979;1.0
0.2787;-0.2177;1.4805;-0.1586;-0.9267;-0.7693;1.0
-0.0467;-1.136;-0.2417;-0.2462;-0.8472;0.0664;1.0
0.3525;-0.5041;-0.344;-0.4431;-0.7043;-0.1493;1.0
-0.1439;-1.0081;-0.5647;-0.1632;-0.8271;0.0125;1.0
0.1931;-0.9854;-0.3934;-0.3627;-0.8802;0.0664;1.0
0.7553;-0.4281;0.1504;-0.1609;-0.7965;-0.0145;1.0
0.8546;-0.8021;0.286;-0.1363;-0.9438;-0.2032;1.0
0.5876;-0.5153;0.0394;-0.0582;-0.8051;0.0125;1.0
-0.2061;-1.4632;-0.4555;-2.4991;-1.0537;0.0125;1.0
-0.2418;0.4915;0.0582;0.7949;-0.3793;1.7377;1.0
0.8687;-0.5829;0.4396;-0.0832;-0.8692;-0.0145;1.0
0.9666;-1.8465;1.248;0.4527;-1.284;-1.2006;1.0
0.8161;-0.6761;0.2748;2.6914;-0.8796;-0.1762;1.0
-0.0992;-1.0474;-0.4091;-0.0029;-0.8894;0.1742;1.0
0.2928;-0.9019;-0.1137;0.0506;-0.8827;-0.0684;1.0
0.7585;-0.8897;0.375;-0.3331;-0.9761;-0.0954;1.0
1.0375;-0.5641;0.3534;-0.2158;-0.8931;-0.0145;1.0
-0.2652;-0.9413;-0.6765;-2.4615;-0.8259;0.0933;1.0
0.2805;-0.8494;-0.2594;-2.4434;-0.8796;-0.338;1.0
0.6718;0.0653;0.55;-1.4703;-0.5998;-0.2571;1.0
0.7916;-0.5592;1.8299;-0.7883;-1.1276;-0.8771;1.0
0.3241;-1.0946;0.0787;-0.6457;-0.9401;-0.2841;1.0
0.2568;-0.9685;-0.3206;-2.4376;-0.8772;-0.2032;1.0
-0.0751;-0.4318;-0.2204;0.9994;-0.6756;-0.1493;1.0
0.0685;0.0742;0.215;-0.2439;-0.053;-2.3866;1.0
-0.1403;-1.1066;-0.1982;-0.0586;-0.923;0.0125;1.0
0.6056;-0.619;0.0071;-0.8241;-0.8069;-0.0954;1.0
-0.0172;0.3672;0.3663;-2.2865;-0.0194;-1.9823;1.0
0.8104;-0.8172;0.3242;-0.162;-0.9089;-0.0414;1.0
-0.3854;-0.8604;-0.804;-2.4565;-0.7092;-0.1493;1.0
0.1531;-0.9808;-0.4316;-0.1878;-0.9315;-0.0954;1.0
0.2075;0.2008;0.9547;0.9887;-0.5839;0.0394;1.0
0.1182;-0.9675;-0.3004;-2.1204;-0.8411;-0.1493;1.0
-0.002;-0.9866;-0.4479;-0.0325;-0.8747;0.0394;1.0
0.3122;-0.7458;-0.0842;-0.1097;-0.8454;0.1472;1.0
0.1031;-1.567;-0.3661;-0.1605;-0.9346;0.0125;1.0
0.5058;-0.6814;-0.0353;-0.1613;-0.8643;0.1203;1.0
1.1879;-0.4242;0.4877;-0.3204;-0.8851;-0.1223;1.0
0.8122;-0.4711;0.2537;-0.1097;-0.8607;-0.0414;1.0
-0.2313;-1.5014;-0.3386;-0.029;-1.0837;-0.2032;1.0
0.9104;-0.7986;0.3607;-0.0029;-0.8882;-0.0684;1.0
-0.0445;-1.3353;-0.3089;-0.1366;-1.0018;-0.338;1.0
0.8705;-0.708;0.2422;-0.3093;-0.9059;0.1472;1.0
-0.1104;-1.1535;-0.4122;-0.312;-0.9199;-0.0414;1.0
0.4443;-0.6835;-0.128;-2.4307;-0.81;-0.311;1.0
0.1171;-0.8011;-0.294;-0.0836;-0.8368;-0.1493;1.0
-0.8144;1.1453;-0.9458;-0.1662;0.7998;0.1742;1.0
0.3028;-0.5664;-0.3701;0.0625;-0.5522;1.6298;1.0
0.156;-1.1987;-0.317;-2.4226;-0.9071;0.1203;1.0
0.233;0.2307;0.9;-0.1097;-0.2235;-1.7397;1.0
0.6952;-0.4591;0.1391;0.0194;-0.78;0.0394;1.0
-0.818;-1.4785;0.2675;0.5312;-1.3115;0.4707;1.0
0.0052;-1.3503;0.4837;-0.8398;-1.0568;-2.6292;1.0
0.2953;-1.2307;-0.044;-2.5126;-1.036;-0.0684;1.0
-0.0315;-1.1561;-0.1988;0.0721;-0.9095;0.1742;1.0
0.097;-1.1137;0.193;-0.0567;-1.1252;0.0125;1.0
0.3277;-1.1406;-0.1193;0.0564;-1.0342;-0.1762;1.0
-0.0197;-1.5414;-0.3358;-0.2151;-1.0305;0.0933;1.0
-0.1766;-1.3763;0.4933;0.9114;-1.2046;-0.6075;1.0
-0.6226;-0.3479;0.0543;-0.157;-0.8888;-0.0684;1.0
0.6156;-1.0629;0.0947;2.8971;-0.7593;0.0125;1.0
0.0858;-0.6835;1.2275;-0.0394;-1.0751;0.2551;1.0
-0.146;-1.1656;-0.5428;-0.4235;-0.901;0.0394;1.0
0.6844;-0.92;0.2138;-0.2124;-0.9841;0.0933;1.0
-0.083;-1.3059;-0.4513;-0.1097;-1.022;-0.1493;1.0
0.314;-1.0198;-0.014;-0.3485;-0.9218;0.0664;1.0
0.7844;-1.063;0.1304;-0.2158;-1.0189;-0.1493;1.0
0.5829;-0.6827;-0.0272;-0.0309;-0.843;-0.1223;1.0
0.3633;-0.8973;0.0327;-2.4541;-0.8839;-0.2571;1.0
0.0595;-0.981;-0.5142;-0.0578;-0.8857;0.0125;1.0
-0.0056;-1.0901;-0.3819;-2.443;-0.9059;-0.2841;1.0
0.1851;-0.2256;-0.6391;1.2032;0.0044;-2.3058;1.0
0.8014;-1.2363;0.3301;0.076;-1.0995;0.2012;1.0
-0.1716;-0.7938;1.0587;-0.1951;-1.2889;0.5246;1.0
0.7197;-0.7725;-0.1139;-2.5687;-0.7703;-0.7693;1.0
0.5523;-0.9249;0.0304;-0.3954;-0.9486;0.0664;1.0
-0.2018;-0.3481;0.4062;-0.2985;-0.2229;-1.8745;1.0
-0.5617;-0.2547;-0.0125;1.7226;-0.8008;0.309;1.0
-0.0949;-0.847;-0.5917;0.0698;-0.7892;0.1472;1.0
0.1045;-0.3857;0.2057;0.0771;-0.5851;-0.2841;1.0
0.1326;-0.8718;1.0747;-0.1097;-1.2633;0.6594;1.0
0.1236;-1.0278;-0.358;-0.0021;-0.8662;0.0125;1.0
-0.0895;1.0138;0.2588;3.0317;0.4186;1.522;1.0
-0.1968;-0.1754;0.2967;1.7303;-0.5913;0.9829;1.0
-1.7712;0.038;-1.1924;1.0283;0.7833;-1.1467;1.0
0.017;-1.2598;-0.183;-0.0255;-1.0397;-0.0954;1.0
-0.0974;-0.9686;-0.4181;-0.0325;-0.8863;-0.1493;1.0
-1.2741;-0.5483;0.036;-0.2066;-0.923;0.3629;1.0
0.4454;-1.1669;-0.0288;-2.2969;-1.0207;-0.1493;1.0
0.4151;-1.2284;0.2686;-0.445;-1.0452;-0.0145;1.0
-0.2112;-1.1531;-0.6509;-0.1847;-0.8417;0.0933;1.0
-0.155;-1.0538;0.1737;2.9659;-1.0562;-0.4997;1.0
-0.2245;-1.4744;-0.3583;-0.0832;-0.9578;-0.0954;1.0
0.1941;-0.8085;-0.1926;-0.0828;-0.7996;-0.0145;1.0
0.4745;-1.3641;0.0835;0.1409;-1.0641;-0.0684;1.0
-0.0056;-0.9377;-0.4909;-0.1609;-0.8362;0.1203;1.0
0.2413;-0.9468;-0.251;-0.4323;-0.8656;0.1472;1.0
-0.0265;-1.039;-0.4423;-0.1605;-0.8766;-0.0414;1.0
-0.8083;-0.7659;0.0844;0.5846;-0.3591;-2.6292;1.0
0.0944;-0.6676;1.1067;-0.6238;-1.1588;0.0394;1.0
-0.1564;-1.226;-0.5001;-0.0309;-1.0317;4.1098;1.0
0.7341;-1.0803;0.3211;-0.3204;-1.1441;4.1637;1.0
0.2057;-0.8601;-0.2367;-0.2389;-0.8564;-0.1223;1.0
-1.2158;-0.464;-0.2378;-0.6987;-0.3829;-2.1979;1.0
0.1711;-0.7891;-0.4574;-0.0559;-0.81;-0.0145;1.0
0.0977;-1.0316;-0.4043;-0.3204;-0.901;-0.1493;1.0
0.0426;-1.3079;-0.1923;0.0202;-0.9981;0.0664;1.0
0.7736;-0.5464;1.1679;-1.4092;-0.6731;0.5246;1.0
0.1862;-0.9596;-0.3153;-0.2916;-0.8796;-0.0145;1.0
-1.616;-0.8211;-0.0575;0.6442;-0.5399;0.3629;1.0
0.1463;-1.2151;-0.112;-0.4757;-0.9951;-0.338;1.0
0.3892;-0.7532;-0.1519;1.7057;-0.8118;-0.1223;1.0
-0.9606;-0.2787;0.0779;-0.1097;-0.8277;0.6325;1.0
0.2107;-0.4138;0.914;-0.1697;-0.8338;-1.9823;1.0
0.0682;-0.7305;-0.5698;-0.0302;-0.755;0.1472;1.0
0.6444;-1.0721;0.0338;0.0287;-1.0568;3.9481;1.0
0.3036;-0.9854;-0.0145;-0.3108;-0.9468;-0.2032;1.0
-0.3512;-1.355;0.4424;-0.2247;-1.2205;-1.524;1.0
0.1006;-1.1081;-0.3973;-0.1616;-0.9273;0.1203;1.0
-0.15;-0.881;-0.3914;-0.1605;-0.7849;0.282;1.0
0.0854;-0.8425;-0.456;-0.5042;-0.8216;0.2012;1.0
0.6048;-1.3079;0.1161;-0.0309;-1.0745;0.0125;1.0
-0.2346;-0.8346;-0.4923;-0.2881;-0.7855;-0.0414;1.0
0.1355;-0.7537;0.9671;2.28;-1.0146;-1.9553;1.0
0.1448;0.0819;0.8078;-0.024;-0.4978;0.0933;1.0
0.2704;-0.6906;0.8017;0.3831;-1.1582;0.4438;1.0
-0.0503;-1.1592;-0.3906;-0.2812;-0.9016;0.1203;1.0
0.8611;-1.2901;0.2489;0.0237;-1.1142;-0.0414;1.0
0.7168;-0.6567;1.1418;-1.5026;-1.2553;0.6325;1.0
0.1182;-0.9663;-0.4748;-0.1628;-0.8802;-0.0954;1.0
-0.2259;-0.4699;0.6742;-0.1332;-0.7043;-1.2814;1.0
0.2866;-0.6904;-0.2358;0.0606;-0.8014;-0.2841;1.0
1.0098;-0.3976;0.3495;-0.1363;-0.813;-0.0414;1.0
0.0077;-0.9732;-0.3574;-0.2616;-0.8558;0.0394;1.0
0.5872;-0.7427;0.0804;2.8079;-0.8955;0.1472;1.0
-0.0747;-1.1832;-0.5453;-0.1866;-0.9328;-0.0684;1.0
-0.3047;0.495;0.4742;0.4454;0.2341;-1.8206;1.0
-0.1071;-1.0181;0.4627;0.174;-1.1356;0.282;1.0
0.071;-0.7797;-0.4762;-0.2677;-0.7544;-0.1493;1.0
0.7762;-1.0476;0.311;0.0194;-1.0574;-0.0684;1.0
