Q_val;R_val;S_val;RR_l_0/RR_l_1;signal_std;seq_size;label
-0.0364;0.5219;0.1571;-0.5456;-0.4816;-0.4624;0.0
-0.5297;1.0206;0.0046;-0.4458;-0.4443;1.6386;0.0
-0.6129;1.0611;0.0313;-0.3247;-0.3031;0.8233;0.0
-0.746;-0.697;-0.0401;-0.3025;-1.0597;0.3529;0.0
-0.6552;1.266;0.0699;-0.2347;-0.207;0.5411;0.0
-0.2241;-0.1665;-0.1829;-0.2777;-0.4543;0.1021;0.0
-0.363;-0.1764;0.1831;-0.1855;-0.93;0.4784;0.0
0.0043;0.5761;0.364;-0.5241;-0.6081;-0.1802;0.0
0.2678;1.9172;0.2195;-0.1152;0.4383;0.6665;0.0
-0.5397;0.4833;-0.3686;-0.5147;-0.5246;1.325;0.0
-0.4241;1.153;-0.0274;-0.2176;-0.4264;1.325;0.0
0.0669;1.632;0.0611;-0.3247;0.4814;0.1021;0.0
-0.4529;0.9281;0.097;-0.2602;-0.3991;0.7919;0.0
-0.6039;-0.4007;-0.5395;-0.4957;-0.2327;-0.87;0.0
0.1618;0.1004;0.0581;-0.3025;-0.3524;-1.2463;0.0
-0.444;-0.4468;0.0453;-0.3703;-1.0145;0.8233;0.0
-0.3872;1.0049;0.1415;-0.2405;-0.4543;1.231;0.0
-0.2554;0.0974;-0.1844;-0.1742;-0.3482;-0.0547;0.0
-0.1313;1.6053;-0.1261;-0.5052;0.326;1.8268;0.0
-0.3677;0.503;-0.2687;-0.3426;-0.5624;1.1996;0.0
0.0135;-0.2287;0.2179;0.1407;-0.9463;0.2275;0.0
-0.5892;-0.0514;0.2697;-0.3481;-0.8854;0.7606;0.0
-0.0617;1.3745;-0.0333;-0.2329;0.2761;0.8233;0.0
-0.7818;-0.6236;-0.0596;-0.3915;-0.9447;0.7919;0.0
0.0171;0.0461;0.0651;-0.5883;-0.5435;-0.0234;0.0
-0.2827;-0.0079;0.3115;-0.047;-0.9048;0.9487;0.0
-0.3055;0.9814;0.237;-0.3255;-0.4081;0.9487;0.0
0.1217;1.7676;0.0668;-0.1891;0.1879;1.9835;0.0
-0.8218;-0.5484;-0.166;-0.1866;-0.7914;0.6352;0.0
-0.635;0.3606;-0.2291;0.0234;-0.5288;1.325;0.0
-0.3641;1.449;-0.9399;-0.1687;0.8311;-2.1557;0.0
-0.603;-0.3519;-0.0063;-0.2333;-0.8617;0.3529;0.0
-0.4292;1.3653;-0.9996;-0.3025;0.6063;-1.654;0.0
0.1488;1.5429;0.0565;-0.1811;0.3023;0.0707;0.0
-0.2183;-0.0963;-0.1929;-0.355;-0.5409;-0.2115;0.0
-0.4218;1.7171;-0.6148;-0.3357;0.8127;-1.5913;0.0
0.0182;0.143;0.0903;-0.1768;-0.4658;0.2275;0.0
-0.5098;-0.3133;0.1161;-0.3893;-0.9552;0.9801;0.0
-0.3057;-0.0926;0.3058;-0.2588;-0.9337;0.6352;0.0
-0.6514;0.1494;-0.1343;-0.3594;-0.6344;0.9801;0.0
-0.1342;0.1719;-0.3629;-0.3878;-0.281;-0.8387;0.0
-0.4355;-0.0415;0.1076;-0.3258;-0.7635;0.7606;0.0
-0.3295;-0.4025;0.1643;-0.2096;-1.036;0.447;0.0
-0.605;-0.1677;0.1777;-0.3466;-0.8896;0.7919;0.0
0.6409;-0.9139;0.3757;-0.5183;-1.1064;0.0707;1.0
0.5597;-0.6143;0.2613;-0.2537;-0.9337;-0.1174;1.0
-0.4337;-0.9773;0.0633;-1.4657;-0.8118;0.1021;1.0
0.045;-1.4767;-0.1042;-0.145;-1.1195;-0.3056;1.0
0.2629;-0.989;-0.0753;-0.3025;-1.0129;-0.1802;1.0
0.0564;-0.9001;-0.2723;-0.3025;-0.93;-0.1174;1.0
0.0448;-0.5151;0.4666;0.1444;-0.9148;0.2275;1.0
0.3707;-0.4023;0.1518;0.6161;-0.8313;-0.7132;1.0
0.1244;-1.0612;-0.1741;-0.5037;-0.9594;0.1021;1.0
0.5586;-0.6435;0.2512;-0.3266;-0.9914;0.0394;1.0
0.3875;-0.5954;0.0565;-0.1538;-0.9158;0.0707;1.0
0.4264;-0.9353;-0.0239;-0.199;-1.004;-0.1174;1.0
-0.0129;-1.6645;0.3555;-0.6401;-1.2597;-0.5565;1.0
0.3844;-0.8142;0.1275;-0.2774;-0.9531;-0.2429;1.0
0.7841;-0.6448;0.1351;-0.6226;-0.9415;-0.0234;1.0
0.1294;-1.1254;-0.0896;-0.23;-1.0266;0.1021;1.0
0.2463;-0.9933;-0.1286;-0.2777;-1.0108;0.1648;1.0
0.3392;-1.1441;-0.0357;-0.3266;-1.0203;0.1961;1.0
0.1383;-0.9731;-0.0773;-1.0345;-0.9778;-0.1802;1.0
-0.0055;-1.4956;-0.1419;-0.6;-1.1232;0.1021;1.0
0.179;-0.8041;-0.0974;-0.1254;-0.9646;-0.1488;1.0
0.3475;-1.3537;0.0313;-0.5573;-1.1337;-0.0547;1.0
-0.1163;-1.1924;-0.366;0.8151;-0.993;0.1021;1.0
0.5231;-0.7319;0.165;-0.3277;-0.9851;-0.2429;1.0
-0.0147;-1.1307;-0.2624;-0.2278;-0.9898;0.1021;1.0
0.1472;-0.568;0.2996;-0.5456;-0.8738;0.3216;1.0
0.3394;-1.5452;0.2191;-0.5613;-1.2487;-0.0861;1.0
0.5468;-0.713;0.2543;-0.2785;-0.9583;0.2275;1.0
0.1394;-0.8887;-0.1559;-0.425;-0.9331;-0.0861;1.0
0.0775;-1.2631;-0.1297;-0.4031;-1.0471;-0.3369;1.0
0.1933;-0.953;-0.1261;-0.4203;-0.9841;-0.2429;1.0
-0.5167;-1.3535;0.2346;-1.1784;-0.9142;0.7292;1.0
-0.019;-1.3779;-0.2433;-0.429;-1.0544;0.0394;1.0
-0.1201;-1.2482;-0.4081;-0.2522;-0.9442;-0.0861;1.0
0.134;-0.9987;-0.1025;-0.3269;-0.9778;0.0394;1.0
0.0367;-1.1862;-0.3366;-0.2504;-1.0423;-0.1174;1.0
0.2179;-1.5604;0.0156;-0.2777;-1.1815;-0.1802;1.0
-0.0713;-1.2963;-0.458;-0.3772;-0.9757;0.0707;1.0
0.0443;-1.0441;-0.2876;-0.277;-0.9226;0.1021;1.0
0.0128;-0.9913;-0.2843;-0.3521;-0.9242;0.0394;1.0
0.1056;-1.0859;-0.1581;-1.0684;-1.0019;0.1021;1.0
0.1074;-1.2049;-0.1014;-0.3499;-1.0623;0.008;1.0
0.1837;-1.2113;-0.0331;-0.3977;-1.0975;-0.2115;1.0
0.188;-0.8362;-0.2306;-0.4957;-0.9258;0.3216;1.0
0.4137;-1.052;0.0611;-0.1749;-1.0712;0.008;1.0
0.0092;-0.9333;-0.2965;-0.2537;-0.9121;0.1648;1.0
0.2399;-0.9467;-0.0556;-0.3025;-0.9741;0.1334;1.0
0.0213;-1.2261;0.4565;-0.1731;-1.2041;-0.6192;1.0
0.1665;-0.8133;-0.0639;-0.3765;-0.9352;0.008;1.0
0.4524;-0.6657;0.058;-0.0747;-0.9557;0.008;1.0
0.1209;-1.0879;-0.2002;-0.3517;-0.9977;-0.0234;1.0
0.1405;0.3742;0.292;-0.3288;-0.6139;-0.776;1.0
-0.0331;-1.4957;-0.1531;-0.18;-1.0114;0.008;1.0
-0.0107;-0.8494;-0.3826;-0.1148;-0.8481;0.008;1.0
0.2293;-0.9928;0.0543;-0.5901;-0.9667;-0.2115;1.0
0.3336;-0.7832;-0.1273;-0.2777;-0.9499;0.1334;1.0
0.1294;-1.4107;-0.111;-0.5715;-1.161;-0.2115;1.0
0.0285;-0.8101;-0.3296;-0.2529;-0.8896;-0.1802;1.0
0.0135;-1.1459;-0.2412;-0.2537;-0.9211;0.1021;1.0
-0.7773;-0.5426;-0.1082;-0.3699;-0.9583;0.6038;1.0
-0.0782;-1.1917;-0.1962;-0.3025;-0.9898;0.1334;1.0
0.351;-0.9335;0.1667;-0.3514;-0.9867;-0.1488;1.0
0.2085;-1.0159;-0.0718;-0.4017;-1.0439;-0.1488;1.0
0.7407;-0.1998;0.2068;-0.4046;-0.8896;-0.1802;1.0
-0.0467;-1.2577;-0.1649;-0.3506;-0.9883;0.2589;1.0
0.1242;-1.1822;-0.1476;-0.3751;-1.0234;0.1334;1.0
0.0005;-1.2193;-0.2427;-0.4716;-0.9982;0.2902;1.0
0.5976;-0.7137;0.265;-1.2269;-1.0077;0.1648;1.0
-0.6337;-1.2268;-0.1779;-0.4673;-0.8108;0.6979;1.0
0.0915;-1.0267;-0.0613;-0.3269;-1.0371;-0.2115;1.0
-0.0876;-0.8516;-0.1919;-0.1749;-0.7956;-0.0234;1.0
0.4215;-0.647;-0.0633;-0.2285;-0.8964;-0.0234;1.0
0.149;-0.7657;-0.1991;-0.176;-0.9195;-0.1174;1.0
0.0023;-0.9838;-0.2939;-0.3025;-0.8208;0.008;1.0
0.3841;-0.4391;0.3417;0.1426;-0.9599;0.7919;1.0
0.5969;-0.3836;0.0935;-0.2285;-0.8885;-0.0547;1.0
-0.1657;-1.1247;-0.3706;-0.3506;-0.9499;0.0707;1.0
-0.259;-0.7379;0.0449;0.132;-0.795;0.3843;1.0
0.0631;-1.1036;-0.3896;-0.3783;-0.9505;-0.0234;1.0
-0.195;-0.2942;0.2944;-1.6946;-0.8124;-0.87;1.0
0.0399;-0.4434;0.6098;-0.2569;-0.9988;-0.0234;1.0
-0.0512;-1.5641;0.0125;-0.5376;-1.0576;-0.1174;1.0
-0.0409;-0.392;0.0416;1.2325;-0.7803;-0.7446;1.0
0.2121;-1.0578;-0.2105;-0.2526;-0.9951;0.0707;1.0
0.2231;-0.2399;1.0069;-0.3488;-1.0114;-0.8387;1.0
0.0209;-1.1733;-0.1215;-0.4319;-0.9431;0.1334;1.0
0.2689;-0.531;-0.1884;-0.6185;-0.8202;-0.1174;1.0
-0.0395;-1.0433;-0.3331;-0.3532;-0.9258;0.0707;1.0
0.1698;-1.0202;-0.2208;-0.5424;-0.9715;0.1334;1.0
0.5193;-0.4538;0.1354;-0.351;-0.8995;0.0394;1.0
0.581;-0.8339;0.2243;-0.3277;-1.0261;-0.1802;1.0
0.415;-0.5424;0.0627;-0.2537;-0.9069;0.0707;1.0
0.5897;-0.6111;0.325;-0.2774;-0.962;0.0394;1.0
0.6506;-1.8955;0.8545;0.2308;-1.3185;-1.3404;1.0
-0.0118;-1.0832;-0.2311;-0.2012;-0.9793;0.2589;1.0
0.2318;-0.9353;-0.0375;-0.1505;-0.9736;-0.0234;1.0
0.5213;-0.923;0.2826;-0.5143;-1.0539;-0.0547;1.0
0.6946;-0.592;0.2685;-0.4031;-0.9825;0.0394;1.0
0.4674;0.0478;0.3973;-1.5925;-0.7305;-0.2429;1.0
0.5419;-0.587;1.2358;-0.9459;-1.1841;-0.9641;1.0
0.2513;-1.1312;0.0885;-0.8106;-1.0229;-0.2742;1.0
0.0032;-0.4575;-0.1075;0.7491;-0.7956;-0.1174;1.0
-0.0373;-1.1434;-0.0929;-0.254;-1.0082;0.0707;1.0
0.4262;-0.6479;0.0416;-0.9798;-0.9085;-0.0547;1.0
0.5535;-0.8493;0.2493;-0.3521;-0.9961;0.008;1.0
0.145;-1.0155;-0.2459;-0.3765;-1.0156;-0.0547;1.0
0.1788;0.1855;0.6624;0.7389;-0.7168;0.1021;1.0
0.0486;-1.0214;-0.2565;-0.2292;-0.9667;0.1021;1.0
0.2439;-0.7767;-0.0182;-0.3025;-0.9415;0.2275;1.0
0.1139;-1.6114;-0.203;-0.3506;-1.0182;0.0707;1.0
0.3642;-0.7112;0.0138;-0.3514;-0.9578;0.1961;1.0
0.7881;-0.4498;0.3564;-0.5023;-0.9757;-0.0861;1.0
0.5546;-0.4974;0.2031;-0.3025;-0.9547;0.008;1.0
-0.0939;-1.5447;-0.1849;-0.226;-1.1463;-0.1802;1.0
0.6157;-0.8304;0.2732;-0.2012;-0.9783;-0.0234;1.0
0.0222;-1.3759;-0.1654;-0.328;-1.0759;-0.3369;1.0
0.5908;-0.7383;0.1956;-0.4917;-0.9935;0.2275;1.0
-0.0187;-1.191;-0.2332;-0.4942;-1.0056;0.008;1.0
0.1226;-0.8329;-0.1557;-0.2777;-0.9342;-0.1174;1.0
0.4819;-0.4852;0.1281;-0.18;-0.8854;0.1021;1.0
-0.4585;-1.5215;0.2122;0.3051;-1.3422;0.6038;1.0
0.0303;-1.1937;-0.0933;-0.1301;-0.9967;0.2589;1.0
0.1101;-1.1506;0.1634;-0.2522;-1.182;0.0707;1.0
0.2535;-1.178;-0.0412;-0.145;-1.1038;-0.1488;1.0
0.0376;-1.5853;-0.1831;-0.4024;-1.1006;0.1648;1.0
-0.0599;-1.4175;0.3601;0.6656;-1.2503;-0.6505;1.0
-0.3371;-0.3722;0.0725;-0.3473;-0.9788;-0.0234;1.0
0.1032;-0.7134;0.8411;-0.2358;-1.139;0.3529;1.0
-0.0409;-1.2034;-0.3187;-0.6;-0.9893;0.1021;1.0
0.4752;-0.9537;0.177;-0.3998;-1.0607;0.1648;1.0
-0.0017;-1.346;-0.2587;-0.3025;-1.0933;-0.1174;1.0
0.245;-1.0552;0.0278;-0.5289;-1.0072;0.1334;1.0
0.5374;-1.0991;0.1224;-0.4031;-1.0906;-0.1174;1.0
0.4121;-0.7125;0.0191;-0.2278;-0.9394;-0.0861;1.0
0.0868;-1.0157;-0.2999;-0.2533;-0.9762;0.0707;1.0
0.5479;-1.2753;0.2532;-0.1265;-1.16;0.2902;1.0
-0.0568;-0.8255;0.7305;-0.3834;-1.3227;0.6665;1.0
0.3931;-0.9587;0.0568;-0.5733;-1.0303;0.1334;1.0
-0.0091;-0.8795;-0.3507;-0.1323;-0.8932;0.2275;1.0
0.1148;-0.4107;0.1717;-0.1254;-0.7179;-0.2742;1.0
0.1323;-0.9047;0.741;-0.3025;-1.3007;0.8233;1.0
0.1267;-1.0633;-0.1976;-0.2004;-0.9594;0.0707;1.0
0.0605;-1.2992;-0.083;-0.2227;-1.1085;-0.0547;1.0
-0.0107;-1.0032;-0.237;-0.2292;-0.9767;-0.1174;1.0
-0.742;-0.576;0.0605;-0.3944;-1.0082;0.4784;1.0
0.3079;-1.2673;0.2129;-0.6204;-1.1132;0.0394;1.0
-0.0814;-1.1907;-0.3896;-0.3736;-0.9384;0.1648;1.0
-0.0896;-1.5173;-0.1978;-0.2774;-1.0381;-0.0547;1.0
0.1705;-0.8404;-0.0893;-0.277;-0.9022;0.0394;1.0
0.3448;-1.4051;0.0916;-0.0648;-1.1295;-0.0234;1.0
0.0464;-0.9718;-0.2847;-0.351;-0.9337;0.1961;1.0
0.1998;-0.981;-0.1275;-0.6083;-0.9589;0.2275;1.0
0.0334;-1.0747;-0.2528;-0.3506;-0.9683;0.008;1.0
0.1085;-0.6972;0.762;-0.7899;-1.2109;0.1021;1.0
0.1777;-0.8929;-0.1181;-0.425;-0.951;-0.0861;1.0
0.1562;-0.8207;-0.2628;-0.2515;-0.9111;0.0394;1.0
0.1106;-1.0672;-0.228;-0.5023;-0.9893;-0.1174;1.0
0.0763;-1.348;-0.0891;-0.1793;-1.0728;0.1334;1.0
0.5307;-0.574;0.8021;-1.5346;-0.7935;0.6665;1.0
0.1656;-0.994;-0.1697;-0.4749;-0.9709;0.0394;1.0
0.1408;-1.2537;-0.0364;-0.6495;-1.0702;-0.3369;1.0
-0.5471;-0.3019;0.0879;-0.3025;-0.9263;0.7919;1.0
0.0922;-0.7612;-0.3364;-0.2271;-0.8638;0.2275;1.0
0.2385;-1.0202;0.0274;-0.4932;-1.0287;-0.1802;1.0
0.1124;-1.1449;-0.2234;-0.3517;-1.0119;0.1961;1.0
-0.0433;-0.9141;-0.2195;-0.3506;-0.8896;0.3843;1.0
0.103;-0.875;-0.2619;-0.6765;-0.9211;0.2902;1.0
0.4258;-1.348;0.113;-0.2278;-1.1384;0.0707;1.0
-0.0959;-0.867;-0.2856;-0.4716;-0.8901;0.008;1.0
0.1399;0.0646;0.5662;-0.2212;-0.6428;0.1648;1.0
0.2179;-0.7206;0.5621;0.1648;-1.2104;0.5724;1.0
0.0186;-1.1969;-0.219;-0.4651;-0.9898;0.1961;1.0
0.585;-1.3299;0.2;-0.176;-1.1726;0.008;1.0
0.4953;-0.6861;0.785;-1.6232;-1.2938;0.7919;1.0
0.1233;-1.0008;-0.2742;-0.3528;-0.9715;-0.0547;1.0
-0.0905;-0.4963;0.4786;-0.3247;-0.8202;-1.4345;1.0
0.228;-0.7204;-0.1176;-0.141;-0.9037;-0.2742;1.0
0.6774;-0.4227;0.2659;-0.3277;-0.9137;0.008;1.0
0.0546;-1.0079;-0.1973;-0.4465;-0.9505;0.1021;1.0
0.0034;-1.2213;-0.3204;-0.3754;-1.0166;-0.0234;1.0
-0.0167;-1.0535;0.34;-0.0335;-1.1909;0.3843;1.0
0.094;-0.8111;-0.2751;-0.4523;-0.8633;-0.1174;1.0
0.5322;-1.0834;0.2407;-0.18;-1.1237;-0.0234;1.0
0.177;-0.7453;-0.1607;-0.2034;-0.9085;-0.1174;1.0
0.0786;-0.7538;0.6624;0.7713;-0.8854;1.1055;1.0
0.3027;-0.5053;0.0752;-0.4771;-0.7646;-0.4937;1.0
0.069;-0.991;-0.2194;-0.2522;-0.9137;-0.1174;1.0
0.0582;-0.9398;-0.1706;-0.2537;-0.8995;0.1021;1.0
0.0307;-1.1807;-0.2803;-0.3025;-0.9856;0.008;1.0
0.0001;-1.2256;-0.2659;-0.5981;-0.9883;-0.0234;1.0
-0.2236;-0.3218;0.0497;-0.285;-0.7284;0.886;1.0
0.5946;-0.7411;0.2352;-0.3736;-1.0056;0.0394;1.0
0.1396;-0.9522;-0.1226;1.0137;-0.9583;-0.0547;1.0
0.1289;-1.1269;0.6613;0.0372;-1.2665;0.1648;1.0
0.173;-1.0724;-0.1349;-0.2777;-0.9951;0.0707;1.0
-0.3089;-1.4944;0.1993;-1.6818;-1.0429;0.2589;1.0
0.3378;-1.8041;0.6494;-0.0477;-0.5861;-0.0547;1.0
0.394;-0.7443;-0.0265;-0.6889;-0.9478;0.1334;1.0
0.519;-0.7901;-0.074;-0.2781;-0.7725;0.0394;1.0
0.1421;-0.998;-0.1818;-0.3525;-0.9631;-0.1174;1.0
0.2289;-0.7177;-0.09;-0.8442;-0.9184;0.008;1.0
0.3325;-1.2032;0.0594;-0.3025;-1.1111;-0.2742;1.0
0.1361;-0.9963;-0.205;-0.1778;-0.9709;0.2275;1.0
0.3331;-1.2891;0.1122;-0.6164;-1.0896;-0.1802;1.0
0.0381;-0.3087;0.8019;-0.3904;-0.9384;-1.2777;1.0
0.334;-1.2139;0.0202;-0.2774;-1.1153;0.0394;1.0
0.4396;-0.762;0.0029;-0.2282;-0.9394;0.1021;1.0
0.183;-0.9582;-0.0607;-0.2774;-0.92;-0.1174;1.0
0.0703;-1.298;-0.2578;-0.277;-1.0387;-0.1488;1.0
0.0215;-1.1046;-0.2536;-0.5733;-1.0003;-0.2742;1.0
-0.3366;-0.5188;-0.1362;-0.1651;-0.9778;0.1334;1.0
0.1944;-0.7384;-0.0637;-0.2785;-0.9116;0.0394;1.0
0.7662;-0.473;0.3257;-0.3025;-0.9662;-0.0547;1.0
0.1654;-1.3707;0.6374;0.3252;-1.1463;-1.1523;1.0
0.0495;-1.3797;0.7478;-0.2169;-0.9662;-0.1174;1.0
0.1522;0.3919;0.6139;-0.8989;-0.5078;-1.4031;1.0
0.0218;-1.3348;-0.1699;-0.3273;-1.0528;-0.2742;1.0
0.103;-1.2927;1.128;-0.3386;-0.7651;-0.776;1.0
0.4454;-0.7219;0.1812;-0.3025;-0.9688;0.1021;1.0
-0.3243;-1.4877;-0.1956;-0.4494;-1.1453;-0.0234;1.0
0.3551;-1.2769;0.1167;-0.2537;-1.1258;-0.0234;1.0
-0.0353;0.2916;0.4263;0.2559;-0.5147;-1.1523;1.0
-0.0536;-1.1947;-0.3553;-0.3025;-0.9221;-0.0234;1.0
-0.0044;-1.517;-0.1411;-0.2529;-1.1642;0.008;1.0
0.1282;-1.1628;-0.235;-0.4232;-1.0381;0.2275;1.0
0.6063;-1.0326;0.2961;-0.636;-1.1159;-0.3369;1.0
0.2683;-1.1041;0.0256;-0.4465;-1.0969;0.0707;1.0
-0.0917;-1.5345;-0.3338;-0.3517;-1.0859;-0.2429;1.0
-0.6046;-0.8046;0.0476;-0.2788;-0.7646;-0.2429;1.0
-0.4008;-0.3256;-0.032;-0.5427;-0.9499;0.447;1.0
-0.6476;-0.695;0.0476;-0.2077;-1.0586;0.2902;1.0
-0.0729;-0.9164;-0.3034;-0.3269;-0.836;-0.0547;1.0
0.1504;-0.9614;-0.1544;-0.1505;-0.899;0.1334;1.0
0.3327;-0.2355;0.4703;-0.3473;-0.5735;0.8547;1.0
-0.1778;-1.3593;-0.3384;-1.1693;-1.0413;0.2275;1.0
0.3734;-0.9703;0.1398;-0.4662;-1.0465;0.2275;1.0
0.4457;-0.6933;0.1836;-0.3514;-0.9809;0.1334;1.0
-0.0062;-0.946;0.4105;0.2293;-0.7399;0.7919;1.0
0.2956;-0.7373;0.0887;-0.3751;-1.0528;-0.3997;1.0
0.3718;-0.9987;0.1617;-0.3025;-1.1169;-0.2429;1.0
0.8445;-1.5878;0.5009;-0.4494;-0.6675;-0.2429;1.0
0.2895;-0.8965;0.0559;-0.3517;-1.0402;-0.0547;1.0
0.2378;-1.1317;-0.1016;-0.2529;-1.0723;0.3216;1.0
0.3123;-0.8292;-0.0718;-0.1644;-0.9683;-0.0861;1.0
-0.0469;-1.2061;-0.2955;-0.3025;-0.9662;-0.0547;1.0
0.0636;-1.0899;-0.2444;-0.5628;-1.0345;0.1334;1.0
0.6465;-0.8035;0.3358;-0.4771;-1.0618;0.2589;1.0
0.0276;-1.1777;-0.1586;-0.421;-1.0696;0.0707;1.0
0.0777;-1.1287;-0.2477;-0.3266;-0.9736;0.1021;1.0
2.1388;-0.4752;2.4271;1.4716;1.186;0.2275;2.0
-0.0903;0.557;0.0114;-0.421;-0.1571;0.2589;2.0
0.4237;-1.0125;1.6009;1.2164;0.4914;-0.3056;2.0
2.5182;-0.0087;-3.1311;-0.9747;2.0046;-0.5878;2.0
1.2673;-0.7679;0.4361;-0.425;1.678;-1.2777;2.0
-3.7737;-0.8536;2.0596;1.6214;0.703;-0.9327;2.0
0.9382;2.1077;0.3873;-0.0422;0.7261;0.6979;2.0
-0.9587;0.5363;3.1315;-0.1596;2.1621;-0.6819;2.0
-3.9433;-0.5434;0.8247;0.7477;1.0022;-0.3997;2.0
0.0526;-0.162;0.8593;-1.2517;0.0855;-0.4624;2.0
0.5582;1.1507;-0.1516;0.0317;0.4861;-0.1174;2.0
-0.0874;0.2864;-3.4491;2.0442;2.0156;0.2902;2.0
0.3472;-0.096;1.0242;-0.3025;0.0246;-0.7446;2.0
1.3158;-0.4638;0.6185;1.3626;1.9321;-1.215;2.0
1.4865;-0.3679;0.8378;-0.2066;1.6496;-1.1523;2.0
0.1153;0.7046;-2.3243;-0.1746;1.1361;0.6038;2.0
3.2448;0.4302;3.075;0.3274;2.3254;-1.309;2.0
0.6394;-0.0101;-1.2174;0.3051;-0.0416;-0.6192;2.0
1.149;-0.3834;0.3555;-0.3455;1.2012;0.886;2.0
0.73;-1.8425;0.2951;-0.6207;-0.7688;-0.6505;2.0
0.4083;-0.3005;-2.2542;1.2664;1.133;-1.5599;2.0
-4.1084;-0.6913;0.8472;3.0496;0.956;-0.5878;2.0
2.637;-0.4177;2.4992;0.7101;0.725;-0.1174;2.0
1.7306;-0.2867;1.0334;2.1106;1.6087;-1.1209;2.0
0.1144;1.9576;-0.6507;-0.2285;1.6271;0.1021;2.0
-0.793;1.9499;-2.6658;-0.3357;3.4186;-1.654;2.0
-3.9471;-0.1911;1.0536;-0.3991;1.5;-1.0582;2.0
2.2941;-0.6793;0.7841;3.6076;0.7465;0.2589;2.0
1.0913;-1.5922;0.4821;-0.3288;-0.4075;-1.9048;2.0
-3.7813;-0.7607;0.6946;-1.9487;0.5712;-0.8387;2.0
0.0148;0.5164;-1.5521;-0.3627;0.8169;-2.8769;2.0
0.2195;-0.0493;0.7537;1.7355;0.118;-0.3369;2.0
0.0166;1.7544;-0.1772;2.3705;0.9072;1.4505;2.0
-0.3402;2.0983;-0.4599;2.3183;1.3635;0.8233;2.0
0.2969;-0.5494;-0.6579;-0.0594;-0.438;-1.3404;2.0
1.918;-0.9763;0.7839;3.939;0.5717;0.9801;2.0
0.6653;-0.1414;-3.4059;1.8944;1.7016;-1.309;2.0
1.0038;0.6879;-0.5568;0.4265;0.1758;-1.0895;2.0
-3.9055;-0.9467;0.6808;1.0568;0.7061;-1.1523;2.0
0.5052;-0.534;0.2628;1.138;-0.5409;2.109;2.0
-3.3816;-1.0438;0.7395;-1.7719;0.3874;-0.431;2.0
-3.9191;-0.3495;0.905;0.5512;1.4979;-1.3404;2.0
0.0209;0.4029;-1.7927;-0.2373;0.6699;-1.4031;2.0
0.8801;-0.8357;0.5368;1.2459;1.3078;-1.2463;2.0
0.5226;0.3571;-1.3529;-0.7111;0.7166;-2.1557;2.0
1.9125;-0.9841;0.6591;0.9445;0.5838;0.886;2.0
1.2628;-0.5172;0.838;-0.2362;1.4501;-1.4031;2.0
2.186;-0.7775;2.1054;0.2763;1.1025;0.6038;2.0
0.2144;-0.34;2.3149;-0.246;-0.0663;-0.5565;2.0
-3.9959;-0.7991;2.1382;1.6764;0.7996;-0.2429;2.0
0.5269;0.3722;-1.5652;3.0313;0.8731;-0.2115;2.0
1.94;-0.6995;1.141;2.3162;0.9219;-0.8073;2.0
-0.1431;0.9334;-0.3404;-0.1953;0.1821;-0.3683;2.0
-0.2319;-0.0976;-0.5848;-0.4239;-0.1697;1.231;2.0
0.9148;-0.8081;0.4116;1.3834;1.5924;-1.1523;2.0
0.3956;-1.5683;0.5754;-0.8515;-0.6748;-0.8387;2.0
1.3188;-1.1745;1.726;-0.4902;0.0057;1.2623;2.0
-3.5129;-0.9557;1.8804;-0.2114;0.5916;-1.4972;2.0
0.0743;0.0063;0.8845;0.233;0.1879;-0.5565;2.0
-0.5818;1.9105;5.0274;-0.3025;3.2196;-1.3718;2.0
-0.2444;1.6745;-0.6242;2.5768;0.9125;0.6979;2.0
0.3624;0.8523;-2.7133;-0.3025;1.4827;1.1682;2.0
1.0975;1.2565;1.1412;-0.4651;1.8087;-0.8387;2.0
0.1949;2.5442;5.6329;-0.4942;3.2589;-1.5285;2.0
-0.1914;-0.4177;-0.3702;-0.4002;-0.4018;0.7292;2.0
0.0405;-0.0789;1.0045;1.7133;0.2582;-0.8073;2.0
-3.5849;-0.8645;0.6481;0.9791;0.5239;-0.0861;2.0
0.8282;2.5013;-0.5868;-0.2041;3.4044;-1.3404;2.0
1.5069;-0.4252;2.0615;0.7433;1.091;0.0707;2.0
2.5623;-0.5096;0.8781;2.1277;1.4344;-1.2463;2.0
-3.9176;-0.5023;0.3224;-0.1203;1.3451;0.5411;2.0
1.8113;-0.3587;2.3776;0.2016;1.4921;-0.8387;2.0
0.3895;0.0921;1.2516;-1.0698;0.2294;-0.3997;2.0
-3.504;-0.9733;1.8852;1.3695;0.4241;0.5097;2.0
3.2725;0.5854;-2.555;-1.3869;1.6565;0.4156;2.0
-0.1031;-0.2394;1.2145;0.6022;0.474;-0.3997;2.0
-0.3997;0.1861;-0.2282;-0.1381;-0.1188;-0.3056;2.0
-0.2411;0.2089;0.1846;-3.1363;-0.2007;0.7606;2.0
-0.0548;-0.0841;0.8875;-0.5704;0.1868;-0.9327;2.0
0.192;-0.2743;1.0551;2.6661;-0.0222;-0.3683;2.0
-0.0288;0.2356;-0.1147;-0.2351;-0.2758;0.4156;2.0
0.9503;-0.6365;0.4243;1.2532;1.5472;-1.3404;2.0
