Q_val;R_val;S_val;RR_l_0/RR_l_1;signal_std;seq_size;label
0.5388;0.6935;0.4906;0.4455;0.3514;0.5059;0.0
0.4783;0.3894;0.4504;0.7407;0.2017;0.349;0.0
0.4829;0.3947;0.4438;0.4408;0.2267;0.3059;0.0
0.4634;0.5491;0.4944;0.4882;0.1705;0.5255;0.0
0.5204;0.3999;0.4278;0.4701;0.209;0.3176;0.0
0.3917;0.3241;0.4758;0.4343;0.0983;0.4078;0.0
0.3706;0.5408;0.4609;0.4564;0.1916;0.5961;0.0
0.4701;0.3565;0.3753;0.4318;0.2758;0.3451;0.0
0.4001;0.4953;0.4486;0.4235;0.1741;0.6118;0.0
0.5909;0.6648;0.7657;0.4843;0.2934;0.3882;0.0
0.3847;0.3143;0.445;0.4339;0.1005;0.4549;0.0
0.526;0.5654;0.504;0.768;0.3375;0.3059;0.0
0.4458;0.3471;0.4236;0.4269;0.2202;0.3333;0.0
0.5069;0.4839;0.5186;0.4025;0.1806;0.3176;0.0
0.4018;0.5837;0.4832;0.4201;0.1884;0.5804;0.0
0.3841;0.5918;0.4893;0.4416;0.2181;0.4784;0.0
0.3558;0.2399;0.4728;0.4455;0.0593;0.4196;0.0
0.3751;0.6328;0.4983;0.4575;0.2382;0.4431;0.0
0.4669;0.3461;0.4396;0.4499;0.1863;0.3882;0.0
0.4373;0.3441;0.5246;0.4662;0.0865;0.4353;0.0
0.5156;0.4947;0.5666;0.4063;0.154;0.3529;0.0
0.5717;0.7631;0.533;0.4786;0.3737;0.4588;0.0
0.3997;0.4761;0.3965;0.4079;0.1716;0.5412;0.0
0.4243;0.6102;0.4757;0.4605;0.1922;0.5412;0.0
0.5289;0.7061;0.4963;0.4416;0.3827;0.3882;0.0
0.4182;0.5651;0.5046;0.453;0.1979;0.4745;0.0
0.386;0.2992;0.3569;0.4113;0.2328;0.2667;0.0
0.5491;0.3995;0.4956;0.4455;0.2077;0.2196;0.0
0.3552;0.8541;0.2132;0.4631;0.8743;0.5255;0.0
0.4201;0.29;0.4926;0.4335;0.0688;0.4784;0.0
0.4322;0.5805;0.5149;0.4565;0.1863;0.5294;0.0
0.4602;0.3989;0.4393;0.4682;0.2086;0.3686;0.0
0.4867;0.7007;0.4528;0.4096;0.3501;0.6039;0.0
0.4363;0.4801;0.4197;0.4384;0.1636;0.5255;0.0
0.4335;0.3336;0.5327;0.5239;0.0831;0.4039;0.0
0.3892;0.3691;0.5447;0.4374;0.0959;0.4706;0.0
0.5015;0.6545;0.4744;0.4578;0.3396;0.4784;0.0
0.4041;0.4032;0.5017;0.2401;0.1343;0.4627;0.0
0.3481;0.2546;0.4682;0.4298;0.0834;0.4745;0.0
0.537;0.5459;0.4943;0.8365;0.2983;0.4431;0.0
0.5183;0.3886;0.4972;0.3949;0.1676;0.3725;0.0
0.4544;0.3778;0.5544;0.4907;0.0918;0.4941;0.0
0.4496;0.5758;0.5371;0.4414;0.196;0.4941;0.0
0.5406;0.7332;0.4976;0.4656;0.3211;0.6235;0.0
0.3396;0.2696;0.4436;0.466;0.1156;0.4549;0.0
0.3794;0.4516;0.4289;0.5032;0.1707;0.5412;0.0
0.4371;0.6694;0.2639;0.4692;0.4561;0.1059;0.0
0.3862;0.309;0.4806;0.4577;0.1008;0.4196;0.0
0.4232;0.6527;0.2501;0.4455;0.4089;0.1686;0.0
0.5463;0.6882;0.4952;0.467;0.3451;0.3843;0.0
0.4682;0.3601;0.4373;0.4362;0.1682;0.349;0.0
0.4248;0.7231;0.3394;0.4396;0.4522;0.1765;0.0
0.5563;0.6014;0.5257;0.6509;0.2912;0.549;0.0
0.5185;0.408;0.5031;0.4677;0.1839;0.4039;0.0
0.4061;0.3167;0.509;0.4301;0.0812;0.498;0.0
0.4495;0.3609;0.5531;0.4455;0.0857;0.4549;0.0
0.3759;0.4093;0.4509;0.4354;0.1485;0.498;0.0
0.4861;0.4138;0.3979;0.4304;0.2227;0.2706;0.0
0.4219;0.3711;0.5071;0.4414;0.1214;0.4706;0.0
0.4445;0.2988;0.5202;0.4619;0.0642;0.4314;0.0
0.3858;0.3458;0.5233;0.4377;0.095;0.4745;0.0
0.2077;0.5521;0.0845;0.4397;0.4231;0.1882;0.0
0.3582;0.3162;0.5092;0.5829;0.1051;0.451;0.0
0.6511;0.1965;0.5693;0.4073;0.0495;0.3843;1.0
0.6338;0.2564;0.5427;0.4541;0.0857;0.3608;1.0
0.517;0.1651;0.4428;0.4499;0.0495;0.9882;1.0
0.5462;0.5472;0.5072;0.4683;0.2304;0.5412;1.0
0.4223;0.1838;0.4968;0.2396;0.1113;0.3882;1.0
0.5242;0.0838;0.4579;0.4734;0.0467;0.3373;1.0
0.4888;0.053;0.3868;0.0485;0.0143;0.9843;1.0
0.4976;0.173;0.4141;0.0592;0.0836;0.3529;1.0
0.5102;0.1326;0.3915;0.0299;0.0777;0.4;1.0
0.5043;0.112;0.4334;0.0655;0.0354;0.9451;1.0
0.5706;0.1814;0.4646;0.4455;0.0691;0.3529;1.0
0.5267;0.1992;0.4189;0.4455;0.0865;0.3608;1.0
0.6027;0.0473;0.5542;0.057;0.009;0.349;1.0
0.3053;0.5623;0.3722;0.5266;0.3143;0.549;1.0
0.4639;0.7692;0.3754;0.4338;0.4451;0.1608;1.0
0.5242;0.2763;0.5904;0.5246;0.0897;0.4039;1.0
0.5936;0.2989;0.5173;0.6081;0.1072;0.2863;1.0
0.5979;0.1465;0.5248;0.0448;0.0515;0.3804;1.0
0.5411;0.167;0.4417;0.4099;0.0803;0.3882;1.0
0.6336;0.2506;0.5404;0.4412;0.0736;0.3804;1.0
0.5607;0.2008;0.4572;0.0;0.0813;0.3882;1.0
0.5972;0.2602;0.4952;0.4718;0.0895;0.3843;1.0
0.6774;0.5801;0.7323;0.5255;0.1997;0.2314;1.0
0.5381;0.1174;0.4556;0.069;0.0316;0.9804;1.0
0.4956;0.1129;0.4173;0.048;0.0696;0.3804;1.0
0.6054;0.1922;0.4765;0.4638;0.071;0.3608;1.0
0.5584;0.1117;0.477;0.04;0.0429;0.3569;1.0
0.5119;0.0462;0.5646;0.3858;0.0173;0.3059;1.0
0.5965;0.2164;0.5117;0.4499;0.0817;0.3451;1.0
0.6816;0.2503;0.5134;0.3889;0.0841;0.3725;1.0
0.5422;0.1541;0.4613;0.4583;0.0662;0.3882;1.0
0.5671;0.1806;0.4522;0.4499;0.0695;0.3961;1.0
0.5869;0.1504;0.4738;0.4412;0.0675;0.4;1.0
0.5441;0.1846;0.4641;0.316;0.0765;0.3529;1.0
0.5148;0.1023;0.4302;0.0652;0.0656;0.3961;1.0
0.5135;0.0801;0.4492;0.3929;0.046;0.3882;1.0
0.4602;0.0677;0.3955;0.053;0.0606;0.3804;1.0
0.5528;0.2184;0.4595;0.4768;0.0792;0.3569;1.0
0.547;0.2217;0.482;0.0701;0.0722;0.4078;1.0
0.5886;0.1085;0.4893;0.4004;0.0437;0.3686;1.0
0.4899;0.1407;0.3971;0.6433;0.0733;0.3882;1.0
0.5572;0.1449;0.4662;0.0399;0.0497;0.8431;1.0
0.626;0.2329;0.5204;0.441;0.0749;0.3451;1.0
0.5471;0.1876;0.4008;0.4284;0.05;1.0;1.0
0.5115;0.1531;0.4212;0.4587;0.0739;0.3882;1.0
0.6217;0.156;0.4984;0.0457;0.0628;0.3765;1.0
0.546;0.2657;0.5516;0.4025;0.0983;0.4157;1.0
0.5084;0.1934;0.6148;0.9784;0.0307;0.3804;1.0
0.5869;0.0701;0.533;0.3997;0.0196;0.3647;1.0
0.5685;0.0835;0.516;0.4241;0.0108;0.9529;1.0
0.6311;0.2367;0.5411;0.4497;0.0806;0.4039;1.0
0.5443;0.2015;0.4459;0.4238;0.0858;0.3647;1.0
0.5362;0.2305;0.423;0.9523;0.1049;0.4039;1.0
0.5311;0.1266;0.452;0.4277;0.0619;0.3333;1.0
0.5558;0.1886;0.4528;0.4247;0.0752;0.3451;1.0
0.4046;0.1085;0.5365;0.2905;0.0898;0.4667;1.0
0.6132;0.061;0.5684;0.3889;0.0018;0.9608;1.0
0.5668;0.0922;0.4916;0.047;0.0369;0.3333;1.0
0.5106;0.1036;0.4256;0.4231;0.0604;0.3804;1.0
0.5794;0.2656;0.6145;0.4153;0.1099;0.0863;1.0
0.5646;0.2294;0.6415;0.0712;0.0867;0.3529;1.0
0.4891;0.1296;0.3873;0.4544;0.0835;0.3647;1.0
0.5533;0.1843;0.4371;0.4633;0.0556;0.8745;1.0
0.5432;0.1795;0.4583;0.4412;0.0765;0.3804;1.0
0.5225;0.142;0.404;0.4547;0.0629;0.3608;1.0
0.561;0.0671;0.4857;0.4499;0.0337;0.3529;1.0
0.4995;0.1199;0.3758;0.4323;0.0769;0.3843;1.0
0.5241;0.1704;0.4153;0.45;0.088;0.3882;1.0
0.5174;0.181;0.4161;0.4367;0.0877;0.3804;1.0
0.5371;0.162;0.4454;0.31;0.0714;0.3882;1.0
0.5375;0.1382;0.4585;0.4371;0.0587;0.3765;1.0
0.4835;0.3467;0.508;0.4702;0.1563;0.5922;1.0
0.5538;0.137;0.4744;0.4287;0.0513;0.349;1.0
0.5547;0.212;0.4286;0.4113;0.0874;0.4157;1.0
0.6027;0.1688;0.4963;0.4681;0.0569;0.3765;1.0
0.5166;0.1926;0.4133;0.4541;0.0902;0.3961;1.0
0.5657;0.1899;0.4692;0.4455;0.0772;0.3922;1.0
0.5192;0.134;0.588;0.4684;0.029;0.298;1.0
0.5501;0.2166;0.4673;0.4324;0.0854;0.3765;1.0
0.611;0.2461;0.4955;0.4858;0.0811;0.3765;1.0
0.5404;0.1616;0.4356;0.4368;0.0723;0.3725;1.0
0.5456;0.2437;0.6324;0.4379;0.1116;0.0196;1.0
0.5446;0.4543;0.5499;0.4408;0.1528;0.2784;1.0
0.5087;0.1201;0.3872;0.4544;0.0523;0.7529;1.0
0.5076;0.08;0.4465;0.4672;0.0694;0.3765;1.0
0.5124;0.2094;0.3933;0.4787;0.1037;0.3765;1.0
0.5265;0.5837;0.5206;0.5999;0.3539;0.1686;1.0
0.5635;0.1807;0.4947;0.3946;0.0788;0.349;1.0
0.5582;0.1793;0.8992;0.4455;0.1967;0.1373;1.0
0.3582;0.4706;0.2655;0.4792;0.1929;0.5843;1.0
0.5857;0.2226;0.4525;0.4499;0.0823;0.3922;1.0
0.5422;0.097;0.4563;0.3979;0.038;0.349;1.0
0.5207;0.2172;0.4056;0.4543;0.095;0.3529;1.0
0.5175;0.15;0.4261;0.4541;0.0884;0.3882;1.0
0.3491;0.2708;0.457;0.4336;0.0806;0.451;1.0
0.498;0.1409;0.4366;0.4455;0.0739;0.3922;1.0
0.51;0.2499;0.6123;0.4497;0.0744;0.1725;1.0
0.5894;0.1926;0.5208;0.4368;0.0746;0.3569;1.0
0.559;0.1761;0.4654;0.4279;0.0626;0.3569;1.0
0.6724;0.3394;0.5301;0.4274;0.095;0.3529;1.0
0.5047;0.1277;0.4438;0.437;0.0743;0.4078;1.0
0.5703;0.1604;0.4739;0.0523;0.0375;0.8667;1.0
0.5411;0.1428;0.4478;0.4327;0.0669;0.3922;1.0
0.5147;0.1353;0.4257;0.4156;0.0722;0.4118;1.0
0.6419;0.2365;0.5436;0.2819;0.0702;0.3961;1.0
0.3797;0.1338;0.4408;0.4163;0.1115;0.4627;1.0
0.5873;0.2277;0.4828;0.0701;0.0848;0.3922;1.0
0.5341;0.1739;0.4679;0.4412;0.064;0.349;1.0
0.5203;0.5096;0.5301;0.2494;0.2836;0.102;1.0
0.496;0.2089;0.4375;0.4681;0.1147;0.3725;1.0
0.6044;0.2499;0.4674;0.4586;0.0936;0.3725;1.0
0.5464;0.2261;0.4359;0.4679;0.0887;0.3608;1.0
0.5151;0.1825;0.4139;0.4455;0.1094;0.3765;1.0
0.4051;0.4156;0.4981;0.4407;0.2112;0.1569;1.0
0.5964;0.2915;0.5614;0.5243;0.0802;0.4745;1.0
0.6418;0.3026;0.5038;0.4586;0.0952;0.3686;1.0
0.4793;0.1543;0.3961;0.437;0.0823;0.3843;1.0
0.4595;0.2317;0.4925;0.5224;0.1148;0.4235;1.0
0.5281;0.1585;0.3917;0.4321;0.0822;0.3725;1.0
0.4731;0.3205;0.5504;0.1991;0.1112;0.2667;1.0
0.5129;0.0886;0.5454;0.7707;0.0237;0.2235;1.0
0.5412;0.4065;0.6043;0.3841;0.2235;0.0392;1.0
0.358;0.5728;0.4096;0.531;0.3091;0.5137;1.0
0.4077;0.1843;0.4518;0.3627;0.1287;0.1569;1.0
0.5231;0.2906;0.6236;0.4536;0.0721;0.3725;1.0
0.5656;0.4851;0.6505;0.4736;0.1892;0.1686;1.0
0.5037;0.0663;0.485;0.4039;0.0597;0.3608;1.0
0.5059;0.3009;0.4917;0.7171;0.1179;0.2824;1.0
0.5598;0.1677;0.4332;0.4543;0.0728;0.3843;1.0
0.486;0.5024;0.574;0.1355;0.2939;0.0627;1.0
0.5621;0.3314;0.7158;0.4373;0.0694;0.2706;1.0
0.5191;0.1445;0.4539;0.4226;0.0837;0.3922;1.0
0.5719;0.2731;0.4383;0.3896;0.1095;0.3608;1.0
0.5062;0.1706;0.4048;0.4365;0.0874;0.3843;1.0
0.5508;0.1752;0.4308;0.403;0.0778;0.3922;1.0
0.6252;0.2886;0.5135;0.4369;0.0929;0.3804;1.0
0.6384;0.2125;0.5341;0.441;0.0663;0.3529;1.0
0.603;0.2708;0.4966;0.4541;0.0913;0.3843;1.0
0.498;0.078;0.4214;0.0446;0.0465;0.3843;1.0
0.4933;0.4757;0.4995;0.5973;0.1682;0.6353;1.0
0.6402;0.2571;0.5575;0.4499;0.0798;0.3804;1.0
0.6532;0.0;0.6804;0.5399;0.005;0.2078;1.0
0.6333;0.2381;0.5324;0.9155;0.0779;0.3569;1.0
0.5121;0.1626;0.4284;0.4634;0.0761;0.4078;1.0
0.564;0.1922;0.4734;0.4724;0.0774;0.3725;1.0
0.6256;0.1947;0.5477;0.408;0.0605;0.3686;1.0
0.6626;0.2609;0.5444;0.4277;0.0755;0.3804;1.0
0.4902;0.1842;0.3878;0.0509;0.0876;0.3961;1.0
0.5624;0.2029;0.4512;0.0539;0.0779;0.3333;1.0
0.6142;0.389;0.5743;0.2172;0.1284;0.3451;1.0
0.63;0.2619;0.7689;0.3316;0.0332;0.2549;1.0
0.5681;0.153;0.5026;0.3556;0.067;0.3412;1.0
0.5592;0.1786;0.4419;0.0549;0.0783;0.3529;1.0
0.5153;0.2878;0.4571;0.6316;0.1147;0.3608;1.0
0.5343;0.3908;0.5233;0.423;0.227;0.0353;1.0
0.5067;0.1505;0.4605;0.4541;0.0701;0.3843;1.0
0.6054;0.2497;0.4917;0.3256;0.091;0.3686;1.0
0.523;0.4504;0.5464;0.0802;0.2331;0.0941;1.0
0.6325;0.2094;0.54;0.4367;0.0726;0.3765;1.0
0.4743;0.2006;0.3684;0.0517;0.1087;0.3608;1.0
0.5455;0.1761;0.425;0.4324;0.0685;0.3686;1.0
0.5527;0.4165;0.6358;0.6298;0.1312;0.3882;1.0
0.5409;0.1788;0.445;0.1081;0.0848;0.3608;1.0
0.525;0.175;0.4225;0.4585;0.0788;0.3882;1.0
0.5666;0.2239;0.4779;0.4455;0.0841;0.4039;1.0
0.5389;0.0569;0.435;0.437;0.068;0.3843;1.0
0.5922;0.237;0.4853;0.4368;0.0807;0.4;1.0
0.6825;0.2894;0.5648;0.4101;0.0769;0.3647;1.0
0.6327;0.2798;0.5292;0.4455;0.0813;0.3765;1.0
0.4946;0.0702;0.4392;0.459;0.0411;0.3529;1.0
0.6458;0.2132;0.5455;0.4634;0.0764;0.3725;1.0
0.5194;0.104;0.4437;0.441;0.0559;0.3333;1.0
0.6405;0.2316;0.5275;0.412;0.0732;0.4039;1.0
0.5106;0.141;0.428;0.4116;0.0706;0.3765;1.0
0.5841;0.2366;0.4712;0.0561;0.0905;0.3373;1.0
0.5408;0.2127;0.4459;0.4499;0.0856;0.3608;1.0
0.4175;0.6087;0.3468;0.436;0.3808;0.4078;1.0
0.5653;0.2604;0.4344;0.4744;0.137;0.6196;1.0
0.5459;0.1318;0.4424;0.0574;0.0729;0.4;1.0
0.5561;0.4226;0.6275;0.4455;0.1963;0.1294;1.0
0.6173;0.2823;0.5118;0.4672;0.0959;0.3882;1.0
0.417;0.0749;0.5313;0.553;0.0;0.451;1.0
0.5259;0.101;0.5642;0.323;0.046;0.0;1.0
0.5643;0.1253;0.484;0.0423;0.0497;0.3725;1.0
0.5211;0.1405;0.4604;0.476;0.0725;0.4078;1.0
0.5381;0.1491;0.52;0.4544;0.0336;0.3843;1.0
0.5686;0.1436;0.4725;0.4734;0.05;0.3569;1.0
0.5227;0.0621;0.4396;0.4278;0.0507;0.3961;1.0
0.5019;0.0957;0.5657;0.6168;0.0193;0.2941;1.0
0.4429;0.3049;0.4989;0.4376;0.0763;0.3725;1.0
0.6067;0.1594;0.5051;0.95;0.0996;0.3843;1.0
0.5366;0.2366;0.6773;0.4573;0.0426;0.4196;1.0
0.5059;0.1385;0.4081;0.3929;0.074;0.3882;1.0
0.6158;0.1885;0.5232;0.4283;0.0591;0.3961;1.0
0.5143;0.11;0.422;0.4455;0.0522;0.3608;1.0
0.5668;0.1682;0.4885;0.4054;0.0703;0.3922;1.0
0.6291;0.1594;0.5105;0.4277;0.0528;0.3608;1.0
0.6024;0.2368;0.4865;0.4587;0.0845;0.3647;1.0
0.5733;0.1931;0.4956;0.0521;0.0771;0.3451;1.0
0.5331;0.1761;0.4125;0.4542;0.0768;0.3843;1.0
0.5245;0.1539;0.4326;0.054;0.0732;0.3412;1.0
0.5498;0.3298;0.3935;0.6658;0.2374;0.0471;1.0
0.6313;0.1241;0.5409;0.4766;0.0382;0.4118;1.0
0.5025;0.2142;0.6516;0.4312;0.0041;0.4588;1.0
0.6205;0.2185;0.4733;0.0329;0.0976;0.2706;1.0
0.5984;0.1875;0.4953;0.3976;0.0655;0.3922;1.0
0.4985;0.3049;0.5524;0.4138;0.1964;0.1098;1.0
0.4509;0.3239;0.4887;0.7529;0.0921;0.4275;1.0
0.5127;0.2034;0.4007;0.4756;0.0942;0.4039;1.0
0.5391;0.2972;0.5219;0.4768;0.131;0.3412;1.0
0.5428;0.1983;0.6541;0.4455;0.0087;0.4784;1.0
0.5416;0.1666;0.4362;0.4636;0.0803;0.3843;1.0
0.5134;0.5819;0.53;0.9726;0.3121;0.6039;1.0
0.4992;0.34;0.5358;0.7542;0.1299;0.5255;1.0
0.2908;0.3834;0.3093;0.6364;0.3779;0.2157;1.0
0.5275;0.1194;0.4628;0.4596;0.049;0.3686;1.0
0.5124;0.1786;0.4271;0.4585;0.0767;0.3608;1.0
0.3566;0.2641;0.4961;0.4292;0.0701;0.4353;1.0
0.5842;0.1383;0.4863;0.0785;0.0525;0.3608;1.0
0.5802;0.1257;0.5315;0.3892;0.048;0.3804;1.0
0.4973;0.1411;0.3917;0.4329;0.0847;0.3961;1.0
0.5047;0.1613;0.5171;0.9616;0.0461;0.3098;1.0
0.4955;0.0757;0.4362;0.4499;0.0638;0.3686;1.0
0.551;0.2112;0.4614;0.45;0.0923;0.3804;1.0
0.5881;0.0982;0.5034;0.4875;0.0446;0.3725;1.0
0.5245;0.1849;0.416;0.4369;0.0857;0.4;1.0
0.5572;0.1831;0.4525;0.3914;0.0804;0.4039;1.0
0.5217;0.1643;0.4234;0.437;0.0785;0.3765;1.0
0.4183;0.2199;0.5035;0.562;0.1718;0.0;1.0
0.5378;0.2399;0.659;0.3592;0.0275;0.3882;1.0
0.5045;0.1263;0.4146;0.4587;0.0505;0.9804;1.0
0.6224;0.1559;0.5395;0.4101;0.0302;0.9882;1.0
0.5525;0.2007;0.4547;0.4238;0.0821;0.3647;1.0
0.3643;0.2813;0.4545;0.3467;0.1675;0.0627;1.0
0.5479;0.2151;0.4211;0.4545;0.0905;0.3804;1.0
0.5382;0.1658;0.4292;0.4101;0.074;0.3608;1.0
0.5309;0.1096;0.4614;0.4673;0.0565;0.3922;1.0
0.6276;0.2645;0.6683;0.2275;0.1152;0.4588;1.0
0.5499;0.1804;0.4427;0.415;0.0779;0.3804;1.0
0.3114;0.2086;0.4819;0.572;0.1392;0.4353;1.0
0.5446;0.1285;0.4736;0.3841;0.0571;0.3333;1.0
0.5768;0.2224;0.4676;0.7501;0.0901;0.3647;1.0
0.3981;0.319;0.5025;0.4455;0.0873;0.4745;1.0
0.5531;0.2915;0.6297;0.4354;0.0862;0.0941;1.0
0.5343;0.227;0.404;0.4588;0.1004;0.4039;1.0
0.6105;0.1576;0.4958;0.4687;0.046;0.9569;1.0
0.5654;0.1752;0.4884;0.4118;0.0658;0.3529;1.0
0.4788;0.1;0.5579;0.4262;0.0164;0.1608;1.0
0.5386;0.1502;0.4302;0.4368;0.0693;0.4;1.0
0.5054;0.1964;0.4311;0.437;0.095;0.4235;1.0
0.5366;0.2043;0.4213;0.3793;0.0884;0.4118;1.0
0.6053;0.1096;0.5083;0.4587;0.0428;0.3843;1.0
0.4942;0.2059;0.4158;0.4156;0.0949;0.3765;1.0
0.5432;0.2223;0.6377;0.8465;0.0536;0.098;1.0
0.5444;0.3923;0.6135;0.4599;0.1468;0.3961;1.0
0.561;0.2352;0.6126;0.5282;0.0277;0.4471;1.0
0.5186;0.1398;0.4313;0.4167;0.0739;0.4;1.0
0.6392;0.1132;0.5285;0.4679;0.0356;0.3765;1.0
0.6201;0.2421;0.6643;0.2118;0.0101;0.4745;1.0
0.5409;0.1791;0.4184;0.4366;0.0778;0.3686;1.0
0.4954;0.2801;0.5932;0.4416;0.1095;0.1961;1.0
0.5632;0.2352;0.4548;0.4741;0.092;0.3412;1.0
0.6589;0.2948;0.5438;0.441;0.0899;0.3765;1.0
0.5263;0.1777;0.4363;0.42;0.0822;0.3882;1.0
0.603;0.2246;0.5029;0.935;0.075;0.4039;1.0
0.5154;0.1349;0.4077;0.4326;0.0683;0.3725;1.0
0.4849;0.4764;0.5628;0.5386;0.2788;0.1176;1.0
0.5111;0.1685;0.561;0.4931;0.0317;0.4235;1.0
0.5347;0.217;0.4182;0.419;0.1005;0.3608;1.0
0.628;0.1625;0.5379;0.4672;0.0458;0.3725;1.0
0.5557;0.1299;0.4778;0.8463;0.0474;0.3843;1.0
0.5523;0.2302;0.4448;0.463;0.091;0.3608;1.0
0.5314;0.2285;0.6358;0.6355;0.0959;0.5137;1.0
0.5791;0.2783;0.4996;0.4146;0.1212;0.3137;1.0
0.5293;0.181;0.4312;0.4544;0.0899;0.3608;1.0
0.527;0.1913;0.4425;0.4541;0.0929;0.3882;1.0
0.5212;0.1431;0.417;0.4455;0.0748;0.3765;1.0
0.4903;0.3148;0.5448;0.4109;0.1398;0.149;1.0
0.5146;0.1341;0.4204;0.3932;0.0743;0.3725;1.0
0.4734;0.455;0.5475;0.4216;0.2099;0.1882;1.0
0.467;0.315;0.4936;0.4486;0.1288;0.4863;1.0
0.5378;0.2398;0.4315;0.1303;0.1013;0.3843;1.0
0.6413;0.2311;0.5367;0.4329;0.0706;0.3804;1.0
0.6825;0.189;0.5575;0.4231;0.0327;0.9961;1.0
0.5444;0.1888;0.4536;0.6784;0.0806;0.3686;1.0
0.5363;0.1995;0.6492;0.4728;0.0415;0.0784;1.0
0.5421;0.1538;0.6356;0.5056;0.0159;0.3961;1.0
0.6127;0.1958;0.5173;0.9572;0.0703;0.3922;1.0
0.5515;0.1648;0.4508;0.4499;0.0728;0.3843;1.0
0.4722;0.2453;0.682;0.4527;0.1079;0.0745;1.0
0.6314;0.3774;0.6938;0.9761;0.11;0.2275;1.0
0.4489;0.0803;0.5283;0.2014;0.0628;0.4078;1.0
0.6721;0.5509;0.7194;0.4676;0.1802;0.2353;1.0
0.5866;0.0183;0.6328;0.4906;0.1587;0.3686;1.0
0.5985;0.2304;0.4759;0.3771;0.0828;0.3922;1.0
0.6252;0.2213;0.4649;0.4498;0.1196;0.3804;1.0
0.5462;0.8861;0.4232;0.1128;0.5023;0.1686;1.0
0.5449;0.1796;0.4399;0.4367;0.0796;0.3608;1.0
0.514;0.2483;0.6108;0.0839;0.0392;0.298;1.0
0.5656;0.1004;0.4969;0.4499;0.0154;0.8549;1.0
0.5634;0.2357;0.4612;0.3496;0.0889;0.3765;1.0
0.5854;0.1386;0.4959;0.4455;0.0485;0.3412;1.0
0.5436;0.18;0.4345;0.4676;0.0779;0.4039;1.0
0.5856;0.1214;0.5081;0.3899;0.053;0.3529;1.0
0.4213;0.3299;0.4817;0.4503;0.1946;0.1294;1.0
0.5227;0.3176;0.6682;0.4299;0.0847;0.2157;1.0
0.5858;0.1364;0.4868;0.4499;0.0476;0.3804;1.0
0.6083;0.2269;0.4828;0.4587;0.0845;0.3882;1.0
0.5536;0.1876;0.468;0.4499;0.0886;0.3608;1.0
0.5296;0.1196;0.4222;0.45;0.0637;0.3569;1.0
0.5155;0.133;0.4398;0.0383;0.0613;0.4;1.0
0.5192;0.1583;0.4232;0.3976;0.0717;0.3412;1.0
0.5765;0.3235;0.6092;0.4856;0.1135;0.1294;1.0
0.5217;0.3658;0.5538;0.5309;0.1514;0.5804;1.0
0.443;0.2755;0.4505;0.4698;0.0765;0.3922;1.0
0.556;0.2316;0.4673;0.4497;0.0904;0.3804;1.0
0.6778;0.2847;0.5577;0.4455;0.0789;0.3686;1.0
0.5408;0.0648;0.4873;0.5311;0.0111;0.0588;1.0
0.5499;0.105;0.63;0.5566;0.0411;0.2314;1.0
0.5252;0.1032;0.6557;0.4607;0.0789;0.3608;1.0
0.5785;0.2014;0.4413;0.0506;0.0971;0.3765;1.0
0.547;0.4578;0.6246;0.34;0.1751;0.2;1.0
0.5193;0.1122;0.4427;0.4411;0.0607;0.3412;1.0
0.5366;0.1207;0.7439;0.4391;0.1211;0.2784;1.0
0.6095;0.2349;0.5242;0.4455;0.0783;0.3882;1.0
0.4456;0.0816;0.4367;0.4195;0.0413;0.3725;1.0
0.5903;0.1238;0.5092;0.4541;0.0454;0.3725;1.0
0.5071;0.4378;0.581;0.5443;0.1737;0.2314;1.0
0.3948;0.7834;0.2814;0.4515;0.5188;0.1686;1.0
0.5032;0.1403;0.3996;0.4455;0.0882;0.3725;1.0
0.5137;0.0758;0.4493;0.4543;0.0374;0.3765;1.0
0.2594;0.6149;0.1098;0.4398;0.5092;0.1765;1.0
0.5419;0.1467;0.4275;0.4241;0.0638;0.4039;1.0
0.6438;0.1727;0.5508;0.3865;0.0475;0.3333;1.0
0.5718;0.1584;0.488;0.42;0.0515;0.3843;1.0
0.54;0.1396;0.4686;0.7467;0.0593;0.3451;1.0
0.5569;0.2469;0.8783;0.6088;0.218;0.4902;1.0
0.6113;0.3251;0.721;0.9704;0.0495;0.3725;1.0
0.5087;0.221;0.3988;0.0464;0.1752;0.0745;1.0
0.4951;0.0723;0.4046;0.4368;0.0538;0.3451;1.0
0.5562;0.1414;0.4611;0.0476;0.0381;0.8353;1.0
0.56;0.237;0.4521;0.063;0.1009;0.3608;1.0
0.5714;0.2389;0.4702;0.8504;0.084;0.3882;1.0
0.3859;0.2183;0.4931;0.4497;0.1212;0.3451;1.0
0.4293;0.3142;0.4747;0.403;0.0823;0.4314;1.0
0.3767;0.2403;0.4931;0.4623;0.0595;0.4118;1.0
0.4991;0.196;0.4117;0.4412;0.1062;0.3686;1.0
0.5467;0.187;0.4462;0.4724;0.093;0.3922;1.0
0.5855;0.3323;0.5913;0.4376;0.1613;0.4824;1.0
0.4768;0.1073;0.4035;0.2921;0.0631;0.4039;1.0
0.5942;0.1852;0.5145;0.4165;0.062;0.4039;1.0
0.3713;0.1926;0.4654;0.0986;0.1029;0.1216;1.0
0.6095;0.2406;0.5247;0.4368;0.0758;0.3922;1.0
0.5133;0.19;0.5774;0.5396;0.1264;0.4745;1.0
