Q_val;R_val;S_val;RR_l_0/RR_l_1;signal_std;seq_size;label
-0.3844;0.8835;0.1321;-0.3362;-0.3146;0.4114;0.0
-0.2602;-0.0179;-0.4134;-0.3143;-0.1195;-0.4712;0.0
-0.1685;0.1748;-0.1608;-0.4017;-0.2787;-0.2423;0.0
0.0596;0.1486;-0.0731;-0.3272;-0.3853;-0.1443;0.0
-0.5474;0.9348;-0.2143;-0.3498;-0.3125;0.4441;0.0
-0.3391;0.047;0.1016;-0.3375;-0.6886;0.3461;0.0
-0.531;1.3078;-1.5928;-1.3676;1.198;-0.9942;0.0
-0.4183;0.7874;0.0658;-0.213;-0.3905;0.5095;0.0
0.1595;0.339;-0.0064;-0.2531;-0.2725;-0.2423;0.0
-0.4721;0.6238;-0.2885;-0.4367;-0.3874;0.3787;0.0
-0.2186;-0.0858;-0.5624;-0.3435;-0.2064;-0.275;0.0
0.6877;3.071;0.9104;-0.2488;0.7091;-0.275;0.0
0.1892;0.1854;-0.2077;-0.3158;-0.2064;-0.6346;0.0
-0.409;0.7766;-0.1846;-0.2724;-0.4582;0.8691;0.0
-0.7086;-0.5532;-0.2206;-0.2544;-0.8093;-0.1116;0.0
-0.5894;0.8035;-0.0703;-0.2989;-0.2501;0.6403;0.0
-0.4042;0.9626;0.0516;-0.2853;-0.2849;0.1826;0.0
-0.3494;0.3066;-0.2873;-0.3242;-0.5471;0.722;0.0
-0.3278;1.1152;-0.0396;-0.348;-0.3234;0.673;0.0
-0.4248;0.8843;-0.0666;-0.3734;-0.3427;0.4114;0.0
-0.406;0.658;0.1307;0.1783;-0.8129;0.1499;0.0
-0.0659;0.0956;-0.211;-0.3281;-0.1736;-0.6673;0.0
-0.4377;-0.2007;-0.5287;-0.3573;-0.2199;-0.5856;0.0
-0.6868;1.0382;-0.2238;-0.2752;-0.2657;0.297;0.0
-0.4345;0.5316;-0.1591;-0.3828;-0.441;0.7056;0.0
-0.2289;1.7405;-0.8781;-0.3375;0.9561;-0.9288;0.0
-0.3194;0.6652;-0.0827;-0.2018;-0.429;0.5095;0.0
-0.3923;0.9937;0.0007;-0.4758;-0.2719;0.5912;0.0
-0.2707;0.8566;-0.0172;-0.275;-0.4566;0.4278;0.0
-0.2575;-0.2928;0.1705;-0.3826;-0.9206;0.2153;0.0
0.1161;0.2593;0.0442;-0.3418;-0.287;-0.177;0.0
0.3084;0.89;0.2757;-0.3547;-0.1341;0.1009;0.0
-0.9996;0.1246;-0.9956;-0.4075;-0.4758;0.6893;0.0
0.0787;0.2128;-0.0361;-0.2843;-0.3323;-0.2587;0.0
0.059;-0.0398;-0.0666;-0.3416;-0.4046;-0.1116;0.0
-0.2363;1.3798;-1.1295;-0.3564;0.8422;-1.1413;0.0
-0.2584;0.8233;-0.161;-0.2989;-0.3838;0.5095;0.0
0.0036;0.1544;-0.053;-0.3442;-0.2886;-0.3241;0.0
-0.0764;1.0026;0.93;-0.2989;0.127;0.1172;0.0
-0.671;0.7756;-0.3481;-0.3229;-0.3396;0.4605;0.0
-0.4908;0.283;-0.1486;-0.2087;-0.44;-0.6183;0.0
-0.1057;0.0886;-0.1504;-0.3135;-0.3744;-0.2423;0.0
-0.472;-0.1214;0.0996;-0.1999;-0.8228;0.0192;0.0
-0.0655;1.2447;-0.6654;-0.3386;0.6264;-1.0105;0.0
0.3096;-0.4811;0.5431;-0.3652;-0.9377;-0.3077;0.0
-0.1612;1.0145;0.0941;-0.2989;-0.2959;0.5095;0.0
-0.5541;0.0044;-0.0436;-0.4487;-0.6626;0.4114;0.0
0.6718;2.2197;0.0593;-0.1223;0.8048;-0.8961;0.0
-0.3097;0.4226;-0.3737;-0.2523;-0.4852;0.6239;0.0
-0.0701;0.7693;0.464;-0.2415;-0.4025;0.8691;0.0
0.325;1.3714;0.2197;0.849;0.1473;0.1499;0.0
-0.4783;1.0824;-0.1836;-0.211;-0.2907;0.3951;0.0
-0.3553;1.2441;0.0135;-0.2248;-0.2241;0.4278;0.0
-0.3486;1.5727;-1.5267;-1.2193;1.2167;-1.0923;0.0
-0.5518;0.8027;-0.0965;-0.4155;-0.274;0.6893;0.0
-0.6155;1.0479;-0.188;-0.2989;-0.2262;0.4441;0.0
0.1846;1.5931;0.0235;-0.2989;0.4209;0.3951;0.0
-0.0673;0.1261;-0.1616;0.684;-0.286;-0.2587;0.0
-0.0479;0.1519;-0.1921;-0.3145;-0.1679;-0.4385;0.0
-0.1291;0.8966;0.041;-0.1567;-0.4332;0.4768;0.0
0.108;0.177;-0.2661;-0.2168;-0.2511;-0.3894;0.0
-0.427;-0.1887;-0.0446;-0.3362;-0.7739;-0.0135;0.0
-0.5147;0.8564;-0.1136;-0.2626;-0.3333;0.771;0.0
-0.1014;-0.0324;-0.5077;-0.3446;0.0641;-0.275;0.0
-0.3921;0.6372;-0.1699;-0.3721;-0.416;0.8364;0.0
0.4011;1.4545;1.2907;-0.1696;0.1473;-0.0952;0.0
-0.4561;-0.236;-0.1866;-0.3373;-0.7635;0.1826;0.0
0.1313;0.9752;0.0849;0.7749;0.3554;-0.4385;0.0
-0.2022;-0.0776;-0.2852;-0.3607;-0.1986;-0.3241;0.0
0.0517;0.5818;0.1522;-0.4421;-0.3853;-0.3894;0.0
-0.385;1.0632;-0.0109;-0.3833;-0.3484;0.7056;0.0
-0.4587;1.1023;0.0176;-0.312;-0.2085;0.2807;0.0
-0.5765;-0.5948;-0.0587;-0.2989;-0.958;0.0355;0.0
-0.4961;1.3001;0.0589;-0.2589;-0.1133;0.1336;0.0
-0.1145;-0.0827;-0.2114;-0.2843;-0.3583;-0.0952;0.0
-0.2374;-0.0922;0.1799;-0.2299;-0.8295;0.1009;0.0
0.0878;0.6341;0.3733;-0.4294;-0.5107;-0.2423;0.0
0.3211;1.9286;0.2189;-0.1885;0.526;0.199;0.0
-0.3939;0.5446;-0.4099;-0.4238;-0.428;0.5422;0.0
-0.2915;1.191;-0.0452;-0.2488;-0.3307;0.5422;0.0
-0.769;2.2586;-2.3719;-0.4129;2.4635;0.2316;0.0
0.1432;1.6534;0.0495;-0.312;0.5686;-0.0952;0.0
-0.3171;0.9739;0.0878;-0.2739;-0.3037;0.2643;0.0
-0.4508;-0.3087;-0.5927;-0.4127;-0.1388;-0.6019;0.0
0.2272;0.1749;0.0463;-0.2989;-0.2574;-0.7981;0.0
-0.5789;2.3675;-1.2543;-0.2402;2.889;0.4768;0.0
-0.3503;1.1449;-1.3951;1.8877;0.7907;-0.8961;0.0
-0.3091;-0.3533;0.0326;-0.3388;-0.9133;0.2807;0.0
-0.2588;1.0481;0.1354;-0.2623;-0.3583;0.4932;0.0
-0.1422;0.172;-0.213;-0.2233;-0.2532;-0.177;0.0
-0.0323;1.6276;-0.1506;-0.4183;0.4147;0.8037;0.0
-0.2416;0.5636;-0.3031;-0.3225;-0.4654;0.4768;0.0
-0.2535;-0.1427;0.2171;-0.0377;-0.8457;-0.0299;0.0
-0.4377;0.0284;0.2726;-0.3257;-0.7853;0.248;0.0
0.0293;1.4048;-0.0514;-0.2578;0.3652;0.2807;0.0
-0.3757;0.193;0.0745;-0.9826;-0.6038;0.2153;0.0
-0.4502;1.3958;-1.5439;2.0801;0.8459;-0.9615;0.0
-0.6082;-0.524;-0.0796;-0.3513;-0.8441;0.2643;0.0
0.1769;0.8813;0.0402;1.0027;0.1702;0.1336;0.0
0.0991;0.1225;0.0538;-0.4672;-0.4467;-0.1606;0.0
-0.1663;0.0704;0.3172;-0.1483;-0.8046;0.3461;0.0
-0.1865;1.0253;0.2376;-0.3124;-0.3125;0.3461;0.0
0.1917;1.7842;0.0556;-0.2321;0.2779;0.8854;0.0
-0.6437;-0.4514;-0.1933;-0.2306;-0.6922;0.1826;0.0
-0.4783;0.4261;-0.2608;-0.1069;-0.4322;0.5422;0.0
-0.2384;1.4767;-1.0207;-0.22;0.915;-1.2721;0.0
-0.45;-0.2616;-0.0225;-0.2581;-0.7619;0.0355;0.0
-0.2961;1.3959;-1.0845;-0.2989;0.6924;-1.0105;0.0
0.2157;1.5674;0.0446;-0.2273;0.3912;-0.1116;0.0
-0.1093;-0.015;-0.222;-0.3298;-0.4441;-0.2587;0.0
-0.2895;1.7355;-0.6731;-0.3184;0.8968;-0.9779;0.0
0.2571;1.1486;0.185;0.3851;0.1369;0.5749;0.0
0.1;0.2161;0.0808;-0.2248;-0.3697;-0.0299;0.0
-0.3674;-0.2244;0.1083;-0.35;-0.8545;0.3624;0.0
-0.1867;-0.0114;0.3111;-0.2989;-0.8332;0.1826;0.0
0.2034;1.5056;-0.0566;1.5716;0.5442;0.2643;0.0
-0.4927;0.2222;-0.1595;-0.3324;-0.5367;0.3624;0.0
-0.0348;0.244;-0.4038;-0.3491;-0.1866;-0.5856;0.0
-0.3016;0.038;0.0993;-0.3126;-0.6647;0.248;0.0
-0.2077;-0.3105;0.1598;-0.2441;-0.9346;0.0845;0.0
-0.4517;-0.0838;0.1742;-0.3248;-0.7895;0.2643;0.0
-1.1921;0.9108;-1.847;-0.318;0.7595;-0.9288;0.0
-0.5666;-0.2269;0.1089;0.1586;-0.7416;0.1663;0.0
0.6514;-0.8042;0.3859;-0.426;-1.0043;-0.1116;1.0
0.5795;-0.5149;0.2635;-0.2701;-0.8332;-0.2097;1.0
0.7513;0.3603;0.6875;1.9105;-0.6745;0.1826;1.0
0.0939;-0.9554;-0.1966;-0.2843;-1.0043;2.4055;1.0
0.2151;0.8874;0.1;-0.2231;-0.1502;0.5422;1.0
-0.3;-0.8653;0.0518;-0.9841;-0.7125;-0.0952;1.0
0.0989;-1.1136;-0.2633;3.1826;-1.1073;2.193;1.0
0.1238;-1.3474;-0.1272;-0.2061;-1.0173;-0.3077;1.0
-0.0235;-1.496;-0.4547;-1.6204;-1.1702;2.3891;1.0
0.0133;-0.9176;-0.3288;-1.585;-0.8431;-0.2423;1.0
0.0656;-1.1122;-0.4331;-1.6823;-0.8712;-0.0462;1.0
0.0408;-1.2117;-0.2401;-1.5639;-1.0709;2.2257;1.0
0.3167;-0.8766;-0.0963;-0.2989;-0.9117;-0.2423;1.0
0.1339;-0.7908;-0.307;-0.2989;-0.8295;-0.2097;1.0
0.2658;-0.6929;-0.0589;3.6538;-0.8067;-0.226;1.0
0.45;-1.5236;0.3164;-1.5921;-1.1952;-0.2587;1.0
-0.7863;0.9602;-0.522;-0.0289;0.2456;0.5749;1.0
-0.1271;1.9578;-0.5071;-0.3379;0.863;-1.0432;1.0
0.1236;-0.4193;0.4831;-0.0356;-0.8145;-0.0299;1.0
0.4122;-0.3104;0.1465;0.2423;-0.7318;-0.5202;1.0
0.43;-1.0454;0.1809;-1.6326;-0.995;-0.1279;1.0
0.1941;-0.9463;-0.2019;-0.4174;-0.8587;-0.0952;1.0
0.3161;-1.1004;0.1423;-1.8747;-1.0033;-0.2423;1.0
0.8117;-0.6638;0.5751;3.1401;-1.0007;-0.2587;1.0
0.5786;-0.5432;0.2527;-0.313;-0.8904;-0.1279;1.0
0.2755;-0.7832;-0.1305;-1.7819;-0.854;-0.0952;1.0
0.427;-0.4967;0.0446;-0.2112;-0.8155;-0.1116;1.0
0.7606;1.0458;1.1368;-0.0326;-0.2954;-0.749;1.0
0.1816;-1.1858;-0.1376;-1.5521;-1.0886;2.3728;1.0
0.3607;-0.9683;-0.1911;-0.255;-1.0777;2.4872;1.0
0.2599;-1.4129;-0.0324;3.7055;-1.0178;-0.1606;1.0
0.0048;-1.2072;-0.3141;-1.6221;-0.9091;-0.1279;1.0
0.4615;-0.8249;-0.0414;-0.2379;-0.9029;-0.2097;1.0
0.1519;-1.4426;-0.209;1.9592;-0.9742;-0.1279;1.0
0.2482;-0.9999;-0.0996;-0.2701;-1.1708;4.4322;1.0
0.2658;-1.2132;-0.0394;-1.6488;-1.0355;-0.226;1.0
0.0725;-1.5288;0.3642;-0.4977;-1.1562;-0.4385;1.0
0.4243;-0.7079;0.1205;-0.284;-0.8524;-0.275;1.0
0.7782;-0.5445;0.1286;-0.4874;-0.841;-0.1606;1.0
0.1985;-1.0083;-0.1116;-0.2561;-0.9253;-0.0952;1.0
0.3021;-0.8808;-0.1534;-0.2843;-0.9097;-0.0626;1.0
0.3843;-1.0264;-0.054;-0.313;-0.919;-0.0462;1.0
0.2064;-0.8613;-0.0985;-0.7301;-0.8769;-0.2423;1.0
0.2591;-0.9521;-0.0032;2.3318;-0.9273;-0.226;1.0
0.1852;0.2009;0.3955;1.721;-0.6017;0.7874;1.0
0.0848;-1.2585;-0.2549;-1.5648;-0.9284;-0.0626;1.0
0.079;-1.3656;-0.1675;-0.4741;-1.021;-0.0952;1.0
-0.1424;-1.4252;-0.4146;-1.6056;-0.9518;-0.1279;1.0
0.2424;-0.6982;-0.1199;-0.1945;-0.8639;-0.226;1.0
0.2187;-0.6824;-0.0164;-1.5485;-0.8972;-0.0135;1.0
0.3916;-1.2287;0.0176;-0.449;-1.0314;-0.177;1.0
-0.019;-1.073;-0.4071;0.3596;-0.892;-0.0952;1.0
0.2609;-1.0528;-0.089;-1.649;-1.0033;1.8007;1.0
0.2007;-1.0573;-0.0971;-0.2392;-1.1052;2.6833;1.0
0.5471;-0.6285;0.1606;-0.3137;-0.8842;-0.275;1.0
0.2189;-0.847;-0.3902;-0.3558;-1.0017;2.4545;1.0
0.0709;-1.0135;-0.2964;-0.2548;-0.8888;-0.0952;1.0
0.2957;-0.7808;-0.0298;2.5961;-1.0922;2.9285;1.0
0.5292;-0.9994;0.0591;-1.6296;-0.9414;-0.1443;1.0
0.2143;-0.4702;0.3044;-0.4421;-0.7739;0.0192;1.0
0.0579;-0.819;0.5954;1.4752;-1.0927;-0.1279;1.0
0.3845;-1.4136;0.2185;-0.4513;-1.1453;-0.1933;1.0
0.3078;-1.3489;0.1404;-0.3699;-1.1869;2.2584;1.0
0.5681;-0.6103;0.256;-0.2847;-0.8576;-0.0299;1.0
0.2074;-0.7798;-0.1825;-0.371;-0.8327;-0.1933;1.0
0.1735;-0.64;-0.2879;1.3884;-0.7427;-0.0299;1.0
0.1525;-1.1412;-0.1545;-0.3581;-0.9455;-0.3241;1.0
0.2551;-0.842;-0.1506;-0.3682;-0.8831;-0.275;1.0
-0.3735;-1.2285;0.235;-0.8149;-0.8139;0.2316;1.0
0.085;-0.9087;-0.3328;2.9919;-0.8888;-0.1443;1.0
0.0781;-1.1343;-0.186;-0.4311;-1.0563;2.6016;1.0
0.4938;-1.4576;0.382;-0.4874;-1.2295;2.2911;1.0
0.3009;-1.3069;0.0282;-1.6256;-1.0636;-0.3241;1.0
0.0672;-1.2521;-0.2759;-0.3734;-0.9528;-0.1279;1.0
0.0531;-0.822;-0.3949;-0.3564;-0.9351;2.6016;1.0
0.3534;-0.4709;0.5942;-0.3994;-0.7193;-1.3538;1.0
0.1785;-1.3226;-0.0658;3.678;-1.0693;-0.226;1.0
0.2916;-0.6456;0.7186;-1.5448;-0.8285;-0.2423;1.0
-0.0224;-1.1269;-0.4522;-0.2692;-0.8436;-0.1933;1.0
0.2446;-0.8628;-0.223;-0.2396;-0.9752;1.9315;1.0
0.2371;-0.9997;-0.2421;3.0286;-0.8831;-0.1116;1.0
0.2026;-0.886;-0.1254;-0.3132;-0.8769;-0.1279;1.0
-0.1012;-0.9442;0.5462;1.9641;-1.1593;0.1009;1.0
0.1165;-1.067;-0.3757;-0.2681;-0.9409;-0.2097;1.0
0.1741;-0.8541;-0.3534;1.7341;-0.8015;-0.1116;1.0
0.2769;-1.4282;0.0009;-0.2843;-1.0787;-0.2423;1.0
0.0208;-1.1733;-0.5055;-0.3429;-0.8748;-0.1116;1.0
0.1232;-0.9299;-0.3233;-0.2838;-0.8223;-0.0952;1.0
0.0953;-0.8789;-0.3198;-0.3281;-0.8238;-0.1279;1.0
0.1896;-1.1361;-0.3827;-0.3132;-1.0699;3.1083;1.0
0.1775;-0.9702;-0.1848;-0.75;-0.9008;-0.0952;1.0
0.1791;-1.0851;-0.1242;-0.3268;-0.9606;-0.1443;1.0
-0.0455;-0.0795;0.1036;-0.2166;-0.5003;0.7547;1.0
0.2466;-1.0912;-0.0512;-0.3549;-0.9955;-0.2587;1.0
0.2504;-0.7292;-0.2623;-0.4127;-0.8254;0.0192;1.0
0.4502;-0.9375;0.0495;-0.2237;-0.9695;-0.1443;1.0
0.0921;-0.8229;-0.3328;-0.2701;-0.8119;-0.0626;1.0
0.2072;-0.9388;-0.22;3.6198;-0.8831;-0.0952;1.0
0.2963;-0.8358;-0.0753;-0.2989;-0.8732;-0.0789;1.0
-0.0495;-1.1738;-0.4965;1.8175;-0.9221;-0.1279;1.0
0.1028;-1.1056;0.4723;-0.2226;-1.1011;-0.4712;1.0
0.2314;-0.7071;-0.0841;-0.3425;-0.8348;-0.1443;1.0
0.3953;0.9679;0.296;-0.3233;0.321;2.4872;1.0
0.4845;-0.5646;0.0461;-0.1646;-0.855;-0.1443;1.0
0.191;-0.9722;-0.2299;-0.3278;-0.8966;-0.1606;1.0
0.1317;-1.1641;-0.0074;-0.2254;-1.1484;5.6581;1.0
0.2125;-0.5766;0.6765;-0.3242;-0.711;-1.6316;1.0
0.2163;-1.1303;-0.1528;2.8757;-1.0823;2.4055;1.0
0.2084;0.4392;0.2964;-0.3143;-0.5164;-0.5529;1.0
0.0592;-1.1727;-0.453;-0.2692;-0.9908;1.4248;1.0
0.0547;-1.3658;-0.1795;-0.2267;-0.9102;-0.1443;1.0
0.1925;-0.7001;-0.0776;-0.2709;-1.0506;4.3668;1.0
0.0745;-0.7419;-0.4248;-0.1883;-0.7484;-0.1443;1.0
0.1331;1.0634;0.1616;0.215;0.4329;-1.0105;1.0
0.287;-0.8804;0.0422;-0.4683;-0.866;-0.2587;1.0
0.2652;-0.8868;1.9052;-0.2989;-0.3094;-1.1413;1.0
-0.5664;0.5178;-1.0137;-0.1865;-0.3271;0.722;1.0
0.3793;-0.678;-0.152;-0.2843;-0.8493;-0.0789;1.0
0.1985;-1.2837;-0.1345;-0.4573;-1.0584;-0.2587;1.0
0.1092;-0.704;-0.3682;-0.2697;-0.7895;-0.2423;1.0
0.0959;-1.0281;-0.2738;-0.2701;-0.8207;-0.0952;1.0
-0.6043;-0.4457;-0.1315;-0.3386;-0.8576;0.1663;1.0
0.0147;-1.0723;-0.2256;-0.2989;-0.8888;-0.0789;1.0
0.0646;-0.5466;0.584;-0.2849;-0.8868;-0.9942;1.0
0.3948;-0.8231;0.1624;-0.3276;-0.8857;-0.226;1.0
0.2686;-0.9026;-0.0926;-0.3573;-0.9424;-0.226;1.0
0.3153;-0.8665;-0.0034;1.895;-0.8852;0.0682;1.0
0.7398;-0.1148;0.2053;-0.359;-0.7895;-0.2423;1.0
0.0426;-1.1361;-0.1921;-0.3272;-0.8873;-0.0135;1.0
0.3153;-0.9783;-0.0536;-1.6077;-1.061;1.8988;1.0
0.1939;-1.0631;-0.1736;-0.3416;-0.9221;-0.0789;1.0
0.0844;-1.099;-0.2753;-0.3985;-0.8972;0.0028;1.0
-0.5011;-0.9825;0.09;2.0258;-0.8566;-0.1443;1.0
0.613;-0.6109;0.2675;-0.8435;-0.9065;-0.0626;1.0
-0.4771;-1.1062;-0.2061;-0.3959;-0.7115;0.2153;1.0
0.3858;-0.6535;-0.0125;-1.5485;-0.8374;-0.0789;1.0
0.165;-0.9131;-0.0813;-0.3132;-0.9357;-0.2587;1.0
0.1076;0.7057;0.2055;-0.9517;0.101;-1.2884;1.0
0.0064;-0.744;-0.221;-0.2237;-0.6964;-0.1606;1.0
0.4571;-0.5466;-0.0835;-0.2553;-0.7963;-0.1606;1.0
0.2159;-0.6611;-0.2287;-0.2243;-0.8191;-0.2097;1.0
0.086;-0.8716;-0.33;-0.2989;-0.7214;-0.1443;1.0
-0.3715;0.2525;0.0577;-0.3147;-0.2407;-1.0596;1.0
0.1349;-1.0736;-0.5417;-1.6195;-1.1531;7.8483;1.0
0.1745;-0.9746;-0.2659;3.0935;-0.853;-0.226;1.0
0.4241;-0.3459;0.3495;-0.0367;-0.8592;0.2643;1.0
0.6124;-0.2923;0.0841;-0.2553;-0.7885;-0.177;1.0
-0.4413;-1.5021;-0.8189;-1.6477;-0.9929;2.5036;1.0
-0.0628;-1.0076;-0.4121;-0.3272;-0.8493;-0.1116;1.0
-0.1454;-0.6343;0.0322;-0.0429;-0.6959;0.0519;1.0
0.1399;-0.9873;-0.4323;-0.3435;-0.8498;-0.1606;1.0
-0.0887;-0.206;0.2989;-1.119;-0.713;-0.6019;1.0
0.0769;-1.3245;0.2759;0.7837;-1.126;-0.7817;1.0
0.1943;0.2087;0.547;-0.5033;-0.183;-1.5499;1.0
-0.5672;1.0106;-0.3497;-0.0143;0.2212;0.4278;1.0
-0.3608;-0.8629;-0.1553;-0.5744;-0.6303;-1.0596;1.0
0.1193;-0.35;0.6361;-0.272;-0.8977;-0.1606;1.0
0.084;-0.7281;-0.365;3.3269;-0.7645;-0.1606;1.0
0.2957;0.588;0.7597;-0.2054;-0.3448;-1.0105;1.0
-0.0091;-1.3518;-0.2106;2.5835;-1.0002;-0.2587;1.0
0.0386;-1.4318;-0.0025;-0.4374;-0.9559;-0.2097;1.0
0.4084;-1.0107;0.081;1.2007;-1.2665;8.1751;1.0
0.0478;-0.3004;0.0286;0.6054;-0.6813;-0.5366;1.0
0.0842;-1.25;-0.2586;-1.6039;-1.0943;3.2718;1.0
0.1507;-1.1414;-0.0998;2.4359;-1.0803;2.5036;1.0
0.6025;-0.4798;0.7312;1.6925;-1.0709;-0.3894;1.0
0.2718;-0.9431;-0.2409;-0.2694;-0.894;-0.1116;1.0
-0.0352;0.6712;0.4077;-1.3307;0.1494;-1.4519;1.0
0.2815;-0.1535;1.0607;-0.3261;-0.9102;-0.5856;1.0
-0.0943;-1.6954;0.2555;2.1617;-1.1234;1.0816;1.0
0.1024;-1.0546;-0.1457;-0.3751;-0.8426;-0.0789;1.0
0.2575;-0.6985;-0.1825;5.5465;-0.8634;-0.177;1.0
0.3706;-0.9747;0.0526;3.5189;-0.9471;-0.1279;1.0
0.1589;-1.1506;-0.1256;-1.7155;-1.0459;2.7324;1.0
0.3221;-0.4346;-0.2173;-0.485;-0.7208;-0.2097;1.0
0.4165;-0.618;0.2783;-1.8581;-0.8483;-0.177;1.0
0.0489;-0.9291;-0.3719;-0.3287;-0.8254;-0.1116;1.0
0.2343;-0.9068;-0.2519;-0.4402;-0.8706;-0.0789;1.0
0.5437;-0.36;0.129;-0.3274;-0.7994;-0.1279;1.0
0.5984;-0.7269;0.224;-0.3137;-0.9247;-0.2423;1.0
0.0287;-0.9943;-0.4298;3.4429;-1.048;2.5362;1.0
0.4514;-0.4456;0.0512;-0.2701;-0.8067;-0.1116;1.0
0.2985;-0.9462;-0.1136;-0.4026;-1.1354;4.138;1.0
0.0147;-1.3756;-0.2954;-1.6335;-1.0184;-0.1116;1.0
0.0989;-0.796;-0.2799;2.8998;-0.7786;-0.1279;1.0
-0.0049;0.5423;0.0644;0.2064;-0.4441;0.9345;1.0
0.3367;-0.9805;-0.0806;-0.2263;-1.0959;3.9582;1.0
0.6061;-0.5119;0.3316;-0.284;-0.8613;-0.1279;1.0
0.66;-1.7517;0.8978;0.0153;-1.2145;-0.8471;1.0
0.266;-0.6435;-0.1685;2.8113;-0.711;-0.177;1.0
0.5772;-0.6033;0.2161;1.2658;-0.8701;-0.226;1.0
-0.0105;-1.1112;-0.393;3.2279;-0.9409;-0.3077;1.0
0.0735;-0.9676;-0.2629;-0.2392;-0.8784;-0.0135;1.0
0.2892;-0.8249;-0.056;-0.2093;-0.8727;-0.1606;1.0
0.2516;-1.3229;-0.0164;-0.3714;-1.2426;6.1484;1.0
0.5455;-0.8129;0.2863;-0.4236;-0.9523;-0.177;1.0
0.699;-0.4935;0.2712;-0.3581;-0.8816;-0.1279;1.0
0.4627;0.2164;0.8384;2.8309;-0.5908;-1.1576;1.0
-0.0178;-0.8636;-0.4502;-1.6125;-0.8243;-0.0626;1.0
0.2825;-0.7734;-0.1581;-1.6024;-0.8701;-0.3241;1.0
0.4977;0.1241;0.4089;-1.0588;-0.6319;-0.275;1.0
0.5637;-0.4886;1.3054;-0.6779;-1.0813;-0.651;1.0
0.3064;-1.0139;0.0788;-0.5982;-0.9216;-0.2914;1.0
0.0367;-1.1214;-0.3471;3.9014;-0.9133;-0.1606;1.0
0.2694;-0.8902;-0.201;-1.5991;-0.868;-0.2423;1.0
0.0868;-0.3636;-0.1307;0.3207;-0.6964;-0.2097;1.0
0.1658;0.1328;0.1742;-0.3738;-0.1664;-1.5663;1.0
0.0509;-1.0257;-0.1152;-0.2703;-0.9071;-0.1116;1.0
0.4613;-0.5474;0.0286;-0.6979;-0.8082;-0.177;1.0
0.1187;0.4203;0.2802;-1.5147;-0.1377;-1.3211;1.0
0.574;-0.7418;0.2507;-0.3281;-0.8951;-0.1443;1.0
-0.084;-0.7842;-0.5395;-1.6097;-0.725;-0.2097;1.0
0.2123;-0.9023;-0.2787;-0.3425;-0.9143;-0.177;1.0
0.2423;0.2571;0.6924;0.3147;-0.6184;-0.0952;1.0
0.1931;-0.8892;-0.1868;-1.422;-0.8374;-0.2097;1.0
0.127;-0.9079;-0.2901;-0.2557;-0.866;-0.0952;1.0
0.2999;-0.6717;-0.0353;-0.2989;-0.841;-0.0299;1.0
0.1296;-0.8544;-0.4036;-1.8687;-0.8472;-0.0789;1.0
0.1848;-1.4775;-0.2328;-0.3272;-0.9169;-0.1116;1.0
0.4064;-0.6085;-0.0011;-0.3276;-0.8571;-0.0462;1.0
0.7818;-0.3562;0.3652;-0.4165;-0.8748;-0.1933;1.0
0.575;-0.4022;0.2014;-0.2989;-0.854;-0.1443;1.0
0.3084;-1.0273;-0.03;-0.2705;-1.1094;2.5853;1.0
0.0008;-1.4131;-0.2136;-0.2538;-1.0439;-0.2423;1.0
0.0329;-1.2195;-0.2431;-0.4707;-1.0922;2.8468;1.0
0.6291;-0.7235;0.2763;-0.2392;-0.8774;-0.1606;1.0
0.1036;-1.2501;-0.1927;-0.3139;-0.9742;-0.3241;1.0
0.6071;-0.6346;0.1933;-0.4103;-0.8925;-0.0299;1.0
0.0674;-1.0717;-0.2651;-0.4118;-0.9045;-0.1443;1.0
0.3726;-0.6106;-0.066;-1.5953;-0.8108;-0.3077;1.0
-0.2289;-1.2206;-0.7878;-1.6204;-1.0012;2.6507;1.0
0.1925;-0.726;-0.1823;-0.2843;-0.8337;-0.2097;1.0
-0.32;1.1838;-0.6389;-0.3304;0.5598;-0.0135;1.0
0.2947;-0.4957;-0.2356;-0.2027;-0.5913;0.8691;1.0
0.2139;-1.1161;-0.1984;-1.5908;-0.8935;-0.0462;1.0
0.2563;0.2864;0.654;-0.2989;-0.3115;-1.174;1.0
0.2587;-0.8063;-0.1988;3.0398;-0.8592;-0.2587;1.0
0.5106;-0.3904;0.1211;-0.2267;-0.7853;-0.0952;1.0
0.4843;-0.7414;-0.0125;-1.9503;-0.9107;-0.0626;1.0
-0.322;-1.3907;0.211;0.0591;-1.2379;0.1663;1.0
0.3235;-0.597;0.0749;-0.284;-1.1323;8.3549;1.0
0.2638;-1.2319;-0.1894;2.9062;-1.0433;-0.2423;1.0
0.0394;-1.1443;-0.3066;3.0097;-1.0522;2.618;1.0
0.1309;-1.2648;0.3625;-0.7067;-1.021;-1.7134;1.0
0.2906;-1.1475;-0.0072;-1.641;-1.0033;-0.1606;1.0
0.1107;-1.0743;-0.1156;-0.1973;-0.8956;-0.0135;1.0
0.1814;-1.0327;0.1589;-0.2692;-1.0792;-0.1116;1.0
0.3084;-1.0591;-0.0599;-0.2061;-1.0017;-0.226;1.0
0.1173;-1.4523;-0.2116;-0.3577;-0.9986;-0.0626;1.0
0.0309;-1.2903;0.3692;0.2715;-1.1468;-0.4875;1.0
